MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.011225495487451553,0.00012697040801867843,0.011268114661232306,0.0112254955,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,ours,8
0.0049963113851845264,3.639877468231134e-05,0.006033139703530106,0.0049963114,0.0,Rat_public_Alexander_start4000_2160,30,ours,8
0.05079258233308792,0.005049495492130518,0.07105980222411626,6.6848555,0.3429775834083557,Rat_public_Alexander_start0_2160,20,ours,8
0.04635196551680565,0.003799817292019725,0.06164265805446521,8.9625225,0.8692972660064697,Fox_lodging_Angla_start0_2160,50,ours,8
0.03164912760257721,0.002277012448757887,0.04771805160269944,5.244352,0.9250963926315308,Hog_health_Hisako_start0_2160,70,ours,8
0.059453193098306656,0.00574922701343894,0.07582365734676046,8.548842,0.6154811382293701,Cockatoo_assembly_Valencia_start4000_2160,70,ours,8
0.06075716391205788,0.009328543208539486,0.09658438387513525,43.50391,0.9028288125991821,Hog_public_Kevin_start8000_2160,70,ours,8
0.050831377506256104,0.011029415763914585,0.10502102534214082,125.25889,0.8976404666900635,Cockatoo_industrial_Nathaniel_start0_2160,80,ours,8
0.04003385081887245,0.0035386052913963795,0.05948617731369515,5.4949727,0.7935566902160645,Panther_other_Lucina_start8000_2160,50,ours,8
0.030933981761336327,0.002009214600548148,0.044824263524882904,12.077404,0.9594000577926636,Hog_health_Hisako_start8000_2160,90,ours,8
0.04333262890577316,0.0036319512873888016,0.060265672545727074,12.71092,0.9399458765983582,Hog_health_Hisako_start8000_2160,30,ours,8
0.031047919765114784,0.005450635217130184,0.07382841740908568,58.092575,0.8557873368263245,Cockatoo_industrial_Nathaniel_start0_2160,20,ours,8
0.05705196410417557,0.005851870868355036,0.0764975219752577,7.927002,0.2944110631942749,Rat_public_Alexander_start0_2160,80,ours,8
0.07132381945848465,0.011632182635366917,0.10785259679473146,94.67808,0.7868825197219849,Cockatoo_assembly_Valencia_start0_2160,40,ours,8
0.046787846833467484,0.003752563614398241,0.06125817181730321,8.708834,0.7554171085357666,Fox_lodging_Frances_start4000_2160,30,ours,8
0.055050890892744064,0.0047361962497234344,0.06882002796950488,9.384874,0.87830650806427,Fox_lodging_Angla_start4000_2160,90,ours,8
0.04631689563393593,0.004012102261185646,0.06334115771901905,9.701339,0.9012502431869507,Eagle_education_Edith_start8000_2160,40,ours,8
0.054349929094314575,0.005448993295431137,0.07381729672259163,11.10016,0.8956308960914612,Hog_public_Kevin_start4000_2160,20,ours,8
0.08356569707393646,0.015830103307962418,0.1258177384471777,63.491814,0.7988179922103882,Cockatoo_industrial_Nathaniel_start4000_2160,90,ours,8
0.013394872657954693,0.00017984968144446611,0.01341080465313197,0.013394873,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,ours,8
0.0998046025633812,0.01696266420185566,0.13024079315581452,34.777588,0.506075382232666,Cockatoo_assembly_Valencia_start8000_2160,20,ours,8
0.01020878367125988,0.00010494323942111805,0.010244180758904932,0.010208784,0.0,Bobcat_warehouse_Charlie_start0_2160,40,ours,8
0.059321291744709015,0.007955160923302174,0.08919170882600116,20.029552,0.8845294117927551,Hog_public_Kevin_start0_2160,50,ours,8
0.010094691999256611,0.0001038272530422546,0.010189565890765641,0.010094692,0.0,Rat_public_Alexander_start8000_2160,50,ours,8
0.09715744853019714,0.016223475337028503,0.12737140706229363,51.44435,0.5082130432128906,Cockatoo_assembly_Valencia_start8000_2160,80,ours,8
0.013666871935129166,0.0001870408741524443,0.01367628875654665,0.013666872,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,ours,8
0.09477787464857101,0.016434544697403908,0.12819728818272214,161.48515,0.7369072437286377,Cockatoo_industrial_Nathaniel_start4000_2160,30,ours,8
0.057885199785232544,0.006184924393892288,0.07864429028157281,15.925913,0.8668469786643982,Hog_public_Kevin_start4000_2160,80,ours,8
0.05055307224392891,0.004037377890199423,0.06354036425925982,11.804773,0.9013193249702454,Fox_lodging_Angla_start4000_2160,30,ours,8
0.03727645054459572,0.0021931554656475782,0.046831137778699954,6.8957934,0.802946925163269,Fox_lodging_Frances_start4000_2160,90,ours,8
0.05167722702026367,0.009543050080537796,0.09768853607531335,160.88228,0.8653802871704102,Cockatoo_assembly_Valencia_start0_2160,70,ours,8
0.010426980443298817,0.00010899858170887455,0.010440238584863593,0.01042698,0.0,Panther_other_Lucina_start0_2160,90,ours,8
0.04056781157851219,0.003099642461165786,0.05567443274220031,13.940665,0.9260759353637695,Panther_other_Lucina_start4000_2160,30,ours,8
0.048880185931921005,0.0034754998050630093,0.05895336975155033,8.549026,0.24776101112365723,Fox_lodging_Frances_start0_2160,90,ours,8
0.010189454071223736,0.00010403115447843447,0.010199566386785002,0.010189454,0.0,Bobcat_warehouse_Charlie_start0_2160,70,ours,8
0.04499933496117592,0.0039096251130104065,0.062526995074211,7.954736,0.8881029486656189,Eagle_education_Edith_start8000_2160,70,ours,8
0.04313666746020317,0.0037550933193415403,0.0612788162364576,7.723529,0.5788565278053284,Fox_lodging_Frances_start0_2160,30,ours,8
0.04219694808125496,0.002982799895107746,0.054615015289824334,9.317077,0.9420346021652222,Panther_other_Lucina_start4000_2160,90,ours,8
0.013207383453845978,0.0001758952857926488,0.013262552009045952,0.013207383,0.0,Panther_other_Lucina_start0_2160,30,ours,8
0.03554781898856163,0.0029797859024256468,0.054587415238547855,8.742676,0.9109060764312744,Hog_health_Hisako_start4000_2160,50,ours,8
0.044171348214149475,0.003274398623034358,0.057222361215126014,10.743627,0.922152042388916,Panther_other_Lucina_start4000_2160,20,ours,8
0.011448820121586323,0.00013221522385720164,0.011498487894379922,0.01144882,0.0,Panther_other_Lucina_start0_2160,80,ours,8
0.037585560232400894,0.0030648065730929375,0.05536069520059279,5.817312,0.6058769226074219,Fox_lodging_Frances_start0_2160,80,ours,8
0.04240242391824722,0.004189502913504839,0.06472636953749869,8.221782,0.538908064365387,Fox_lodging_Frances_start0_2160,20,ours,8
0.010487072169780731,0.00011042864935006946,0.010508503668461532,0.010487072,0.0,Rat_public_Alexander_start8000_2160,70,ours,8
0.05725067853927612,0.007413135841488838,0.08609956934554805,18.455557,0.8941188454627991,Hog_public_Kevin_start0_2160,70,ours,8
0.01287547592073679,0.00016592656902503222,0.012881248737022052,0.012875476,0.0,Panther_other_Lucina_start0_2160,20,ours,8
0.038201749324798584,0.00272865267470479,0.05223650710666622,12.439038,0.9328287243843079,Panther_other_Lucina_start4000_2160,80,ours,8
0.02747954986989498,0.0015141199110075831,0.03891169375660205,4.8935404,0.9485410451889038,Hog_health_Hisako_start4000_2160,40,ours,8
0.06579839438199997,0.010640841908752918,0.10315445656273373,121.37047,0.767849326133728,Cockatoo_assembly_Valencia_start0_2160,50,ours,8
0.05064752325415611,0.005678499583154917,0.07535581983599486,8.950608,0.8413853049278259,Eagle_education_Edith_start8000_2160,50,ours,8
0.038339387625455856,0.002796581480652094,0.052882714384306084,9.176768,0.9312635064125061,Fox_lodging_Angla_start4000_2160,80,ours,8
0.04541678726673126,0.0036399958189576864,0.06033237786593271,8.675762,0.7609834671020508,Fox_lodging_Frances_start4000_2160,20,ours,8
0.012710552662611008,0.00016173254698514938,0.012717411174651442,0.012710553,0.0,Bobcat_warehouse_Charlie_start0_2160,50,ours,8
0.10206526517868042,0.01800571195781231,0.13418536417140398,44.68836,0.4577649235725403,Cockatoo_assembly_Valencia_start8000_2160,30,ours,8
0.011812236160039902,0.00014049415767658502,0.011853023145028656,0.011812236,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,ours,8
0.08405159413814545,0.014523773454129696,0.12051461925480118,113.07504,0.7467601299285889,Cockatoo_industrial_Nathaniel_start4000_2160,80,ours,8
0.07522709667682648,0.009090260602533817,0.09534285816218128,60.559063,0.8463141918182373,Hog_public_Kevin_start4000_2160,30,ours,8
0.056461505591869354,0.005712453741580248,0.07558077627002946,12.047884,0.89555823802948,Hog_public_Kevin_start4000_2160,90,ours,8
0.08443120867013931,0.014436973258852959,0.12015395648439113,96.96353,0.7791734337806702,Cockatoo_industrial_Nathaniel_start4000_2160,20,ours,8
0.012708442285656929,0.0001616586378077045,0.01271450501622869,0.012708442,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,ours,8
0.1006409227848053,0.016416506841778755,0.12812691692918687,26.569674,0.4726037383079529,Cockatoo_assembly_Valencia_start8000_2160,90,ours,8
0.011110314168035984,0.00012375642836559564,0.011124586660438024,0.011110314,0.0,Rat_public_Alexander_start8000_2160,40,ours,8
0.058370206505060196,0.007650536019355059,0.08746734258770561,18.205708,0.8828640580177307,Hog_public_Kevin_start0_2160,40,ours,8
0.041656672954559326,0.003388016251847148,0.05820666844827273,7.375716,0.8142204880714417,Fox_lodging_Frances_start4000_2160,80,ours,8
0.07626752555370331,0.008792262524366379,0.09376706524343384,13.745671,0.7728330492973328,Fox_lodging_Angla_start4000_2160,20,ours,8
0.03018368035554886,0.0016801621532067657,0.040989781082688956,5.183066,0.9369538426399231,Hog_health_Hisako_start4000_2160,70,ours,8
0.048786237835884094,0.004935759119689465,0.07025495797229876,8.678676,0.6645897030830383,Fox_lodging_Frances_start8000_2160,70,ours,8
0.05260918289422989,0.0049905055202543736,0.07064351010711722,7.2354,0.2670595049858093,Rat_public_Alexander_start0_2160,30,ours,8
0.10812602937221527,0.035541877150535583,0.18852553447884873,385.30054,0.7487983703613281,Cockatoo_industrial_Nathaniel_start0_2160,90,ours,8
0.045416686683893204,0.0047483500093221664,0.06890827243025446,7.904947,0.8482529520988464,Fox_lodging_Angla_start0_2160,40,ours,8
0.033501625061035156,0.0031308347824960947,0.05595386298099618,4.5391355,0.7431325912475586,Panther_other_Lucina_start8000_2160,40,ours,8
0.03539092466235161,0.0024325097911059856,0.04932048044277332,11.791531,0.9628722667694092,Hog_health_Hisako_start8000_2160,80,ours,8
0.03339491784572601,0.0023974787909537554,0.04896405611214981,10.6453905,0.9591583609580994,Hog_health_Hisako_start8000_2160,20,ours,8
0.011307984590530396,0.0001281167787965387,0.011318868264828367,0.011307985,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,ours,8
0.0963718593120575,0.020972436293959618,0.1448186324129586,146.35078,0.7300282120704651,Cockatoo_industrial_Nathaniel_start8000_2160,70,ours,8
0.28604042530059814,0.09645722061395645,0.310575627849251,109.22229,-0.4209456443786621,Cockatoo_industrial_Nathaniel_start0_2160,30,ours,8
0.07048821449279785,0.00764934066683054,0.08746050918460593,8.941054,0.20743292570114136,Rat_public_Alexander_start0_2160,90,ours,8
0.041463449597358704,0.0028256312943995,0.0531566674500904,7.355559,0.8726555109024048,Fox_lodging_Angla_start8000_2160,70,ours,8
0.05566996708512306,0.008053025230765343,0.08973864959294486,38.96555,0.9119462966918945,Hog_public_Kevin_start8000_2160,50,ours,8
0.059797849506139755,0.005807757843285799,0.07620864677505958,8.665646,0.5797078013420105,Cockatoo_assembly_Valencia_start4000_2160,50,ours,8
0.03185245767235756,0.0020560009870678186,0.045343147079440996,5.8441133,0.9363497495651245,Hog_health_Hisako_start0_2160,50,ours,8
0.009970648214221,0.00010282090079272166,0.010140064141450076,0.009970648,0.0,Rat_public_Alexander_start4000_2160,80,ours,8
0.04296041652560234,0.0034298202954232693,0.05856466763692311,9.01258,0.8638970851898193,Fox_lodging_Angla_start0_2160,70,ours,8
0.04704615846276283,0.0043085129000246525,0.06563926340251429,8.6751585,0.6532265543937683,Fox_lodging_Frances_start8000_2160,40,ours,8
0.05860389396548271,0.007587256841361523,0.08710486118100139,10.487632,0.8180006742477417,Eagle_education_Edith_start4000_2160,30,ours,8
0.052438098937273026,0.004635035991668701,0.06808109863735089,9.751261,0.8756826519966125,Eagle_education_Edith_start0_2160,20,ours,8
0.02983125112950802,0.003357779933139682,0.05794635392446777,4.175405,0.8281161785125732,Panther_other_Lucina_start8000_2160,70,ours,8
0.052616383880376816,0.0046823229640722275,0.06842750151855778,10.268128,0.8558929562568665,Eagle_education_Edith_start0_2160,80,ours,8
0.03769143670797348,0.002643468091264367,0.05141466805556919,6.79265,0.9014605283737183,Eagle_education_Edith_start4000_2160,90,ours,8
0.03499623015522957,0.0019004441564902663,0.043594083962050015,7.544882,0.9387960433959961,Fox_lodging_Angla_start8000_2160,40,ours,8
0.0075590405613183975,6.764917634427547e-05,0.008224911935350765,0.0075590406,0.0,Rat_public_Alexander_start4000_2160,20,ours,8
0.01096020732074976,0.00012116166908526793,0.01100734614179403,0.010960207,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,ours,8
0.08858855813741684,0.016801347956061363,0.12962001371725496,128.62807,0.8601494431495667,Cockatoo_industrial_Nathaniel_start8000_2160,40,ours,8
0.03813326358795166,0.0032757138833403587,0.0572338525991424,5.288801,0.7585152387619019,Panther_other_Lucina_start8000_2160,30,ours,8
0.04029015079140663,0.0032690928783267736,0.05717598165599585,5.4466667,0.5210850238800049,Rat_public_Alexander_start0_2160,40,ours,8
0.04397810623049736,0.004778795409947634,0.06912883197297372,8.132815,0.8739370107650757,Eagle_education_Edith_start4000_2160,70,ours,8
0.04739871248602867,0.004688949789851904,0.06847590663767734,8.326982,0.8476974964141846,Fox_lodging_Angla_start0_2160,30,ours,8
0.03994861990213394,0.0026527266018092632,0.051504626994176586,6.578812,0.8788570761680603,Fox_lodging_Angla_start0_2160,90,ours,8
0.06610771268606186,0.01613137684762478,0.12700935732309165,238.63347,0.8495888710021973,Cockatoo_industrial_Nathaniel_start0_2160,40,ours,8
0.03513045608997345,0.0028428095392882824,0.05331800389444716,10.521612,0.9516159892082214,Hog_health_Hisako_start8000_2160,50,ours,8
0.029517952352762222,0.0018216330790892243,0.042680593705913046,4.817296,0.900338888168335,Panther_other_Lucina_start8000_2160,90,ours,8
0.0773027241230011,0.013844030909240246,0.11766065998982092,41.506012,0.8491650819778442,Cockatoo_industrial_Nathaniel_start8000_2160,90,ours,8
0.06560298800468445,0.010203653015196323,0.1010131328847706,44.499268,0.8883405923843384,Hog_public_Kevin_start8000_2160,20,ours,8
0.05979691073298454,0.0058414447121322155,0.07642934457479153,8.619358,0.5768802165985107,Cockatoo_assembly_Valencia_start4000_2160,20,ours,8
0.012598867528140545,0.00015922225429676473,0.012618330091448898,0.0125988675,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,ours,8
0.033589620143175125,0.002495859982445836,0.049958582670506534,5.851666,0.9228622913360596,Hog_health_Hisako_start0_2160,20,ours,8
0.06382875144481659,0.006648807320743799,0.08154021903786988,45.90147,0.5287983417510986,Fox_lodging_Frances_start8000_2160,30,ours,8
0.03945275768637657,0.002439082833006978,0.04938707151681478,6.806607,0.8893415331840515,Fox_lodging_Angla_start8000_2160,90,ours,8
0.05446966737508774,0.005308856256306171,0.07286189852252116,7.1468525,0.3914848566055298,Rat_public_Alexander_start0_2160,70,ours,8
0.056636955589056015,0.007161431945860386,0.084625244140625,9.842381,0.8421900868415833,Eagle_education_Edith_start4000_2160,40,ours,8
0.05294250696897507,0.004768376238644123,0.06905343031771936,9.904894,0.8721877336502075,Eagle_education_Edith_start0_2160,50,ours,8
0.04277868568897247,0.003660723567008972,0.0605039136503497,7.4161024,0.8828422427177429,Fox_lodging_Angla_start8000_2160,30,ours,8
0.051781244575977325,0.00466234190389514,0.06828134374699388,7.8565316,0.2693037986755371,Fox_lodging_Frances_start8000_2160,90,ours,8
0.01045263558626175,0.00012016129767289385,0.010961810875621503,0.010452636,0.0,Rat_public_Alexander_start4000_2160,50,ours,8
0.034029215574264526,0.00262742443010211,0.05125840838440177,6.280098,0.9139586687088013,Hog_health_Hisako_start0_2160,80,ours,8
0.010534762404859066,0.00011314074072288349,0.01063676363951383,0.010534762,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,ours,8
0.06104482337832451,0.005939721595495939,0.0770695893040565,9.546222,0.5889980792999268,Cockatoo_assembly_Valencia_start4000_2160,80,ours,8
0.06008859723806381,0.00801093503832817,0.08950382694794771,27.832603,0.8986725211143494,Hog_public_Kevin_start8000_2160,80,ours,8
0.08636151254177094,0.017208045348525047,0.13117943950377683,176.61781,0.8375109434127808,Cockatoo_industrial_Nathaniel_start8000_2160,30,ours,8
0.03564685210585594,0.009167596697807312,0.09574756758167442,75.02511,0.8492779731750488,Cockatoo_industrial_Nathaniel_start0_2160,70,ours,8
0.10049939900636673,0.01709054596722126,0.13073081491072125,34.27312,0.5350311994552612,Cockatoo_assembly_Valencia_start8000_2160,70,ours,8
0.05441698431968689,0.005206660367548466,0.07215719207084256,11.42484,0.9076776504516602,Hog_public_Kevin_start4000_2160,70,ours,8
0.024626435711979866,0.0012569455429911613,0.03545342780312168,4.263014,0.9508892893791199,Hog_health_Hisako_start4000_2160,90,ours,8
0.04342871159315109,0.0032642080914229155,0.05713324856353711,10.305909,0.9223908185958862,Panther_other_Lucina_start4000_2160,50,ours,8
0.013355055823922157,0.00017898090300150216,0.013378374452881118,0.013355056,0.0,Panther_other_Lucina_start0_2160,50,ours,8
0.04230977222323418,0.003297406015917659,0.05742304429336413,9.546131,0.9002897143363953,Hog_health_Hisako_start4000_2160,30,ours,8
0.04701070487499237,0.004348792601376772,0.06594537589078382,9.196109,0.5213680267333984,Fox_lodging_Frances_start0_2160,50,ours,8
0.050188884139060974,0.005462351255118847,0.07390772121449049,9.011551,0.8472788333892822,Eagle_education_Edith_start8000_2160,20,ours,8
0.04158690571784973,0.0032605284359306097,0.057101037082793946,7.930594,0.7858272194862366,Fox_lodging_Frances_start4000_2160,50,ours,8
0.05343645066022873,0.009649979881942272,0.09823431112367141,17.613544,0.8494901657104492,Hog_public_Kevin_start0_2160,90,ours,8
0.01191210187971592,0.0001423064968548715,0.011929228678119618,0.011912102,0.0,Bobcat_warehouse_Charlie_start0_2160,20,ours,8
0.01116129569709301,0.00012492071255110204,0.011176793482528969,0.011161296,0.0,Rat_public_Alexander_start8000_2160,90,ours,8
0.10023775696754456,0.017433777451515198,0.13203703060700508,36.586483,0.49135273694992065,Cockatoo_assembly_Valencia_start8000_2160,40,ours,8
0.059080012142658234,0.006618879735469818,0.08135649780730374,45.08639,0.8952820301055908,Hog_public_Kevin_start4000_2160,40,ours,8
0.06161029264330864,0.01134268194437027,0.10650202788853493,128.09135,0.7523297667503357,Cockatoo_assembly_Valencia_start0_2160,20,ours,8
0.06722249835729599,0.013039263896644115,0.11418959627148226,114.82896,0.7686351537704468,Cockatoo_assembly_Valencia_start0_2160,80,ours,8
0.08044987171888351,0.01326361671090126,0.115167776356502,122.50607,0.7972903847694397,Cockatoo_industrial_Nathaniel_start4000_2160,50,ours,8
0.012561812996864319,0.00015868712216615677,0.012597107690504069,0.012561813,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,ours,8
0.010269141755998135,0.00010618590022204444,0.010304654299007048,0.010269142,0.0,Rat_public_Alexander_start8000_2160,30,ours,8
