MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.21475877,0.08950174,0.2991684,40.47178328037262,-0.639794262469991,Cockatoo_assembly_Valencia_start0_2160,40,oridata,2,323.77426624298096
0.13396586,0.044597283,0.21118069,30.685600638389587,0.1829167919418057,Cockatoo_assembly_Valencia_start0_2160,40,wgan,2,245.4848051071167
0.06800958,0.014608024,0.12086365,13.933736085891725,0.7323610097807851,Cockatoo_assembly_Valencia_start0_2160,40,diffts,6,111.4698886871338
0.063182324,0.01240043,0.11135722,12.23483458161354,0.7728071594285979,Cockatoo_assembly_Valencia_start0_2160,40,diffts-fft,6,97.87867665290833
0.07855746,0.014412395,0.12005164,12.48774304986,0.7359451866301063,Cockatoo_assembly_Valencia_start0_2160,40,timegan,2,99.90194439888
0.12032583,0.022901427,0.15133217,17.067551612854004,0.580414492352822,Cockatoo_assembly_Valencia_start0_2160,40,cgan,2,136.54041290283203
0.120181814,0.048385374,0.21996675,34.82581973075867,-0.0556210196639312,Cockatoo_assembly_Valencia_start0_2160,50,oridata,2,278.60655784606934
0.098217346,0.032338005,0.1798277,28.381749987602234,0.2944834690977705,Cockatoo_assembly_Valencia_start0_2160,50,wgan,2,227.05399990081787
0.06524442,0.0055844877,0.07472943,8.7793730199337,0.8781635411354313,Cockatoo_assembly_Valencia_start0_2160,50,diffts,6,70.2349841594696
0.09000967,0.01042801,0.10211763,13.082681596279144,0.7724926894026121,Cockatoo_assembly_Valencia_start0_2160,50,diffts-fft,6,104.66145277023315
0.15213946,0.038543426,0.1963248,27.76050865650177,0.1591002010414175,Cockatoo_assembly_Valencia_start0_2160,50,timegan,2,222.08406925201416
0.15463687,0.028904805,0.17001413,20.122037827968597,0.3693854572218115,Cockatoo_assembly_Valencia_start0_2160,50,cgan,2,160.97630262374878
0.12192002,0.058740016,0.2423634,50.582706928253174,0.1713798144646154,Cockatoo_assembly_Valencia_start0_2160,70,oridata,2,404.6616554260254
0.11174846,0.016886214,0.12994696,22.62688279151916,0.7617934613722634,Cockatoo_assembly_Valencia_start0_2160,70,wgan,2,181.0150623321533
0.07843105,0.028274246,0.16814947,37.17745542526245,0.6011473687134915,Cockatoo_assembly_Valencia_start0_2160,70,diffts,6,297.4196434020996
0.04442112,0.0069112238,0.08313377,16.846629977226257,0.9025063337372706,Cockatoo_assembly_Valencia_start0_2160,70,diffts-fft,6,134.77303981781006
0.118564695,0.026218457,0.16192114,32.05258250236511,0.6301474646475331,Cockatoo_assembly_Valencia_start0_2160,70,timegan,2,256.4206600189209
0.03698976,0.0029712834,0.05450948,8.2204669713974,0.9580853869244712,Cockatoo_assembly_Valencia_start0_2160,70,cgan,2,65.7637357711792
0.20150921,0.08353861,0.28903046,39.30962085723877,-0.4822844315766788,Cockatoo_assembly_Valencia_start0_2160,80,oridata,2,314.47696685791016
0.1291132,0.025445007,0.1595149,15.78000634908676,0.5485113268612536,Cockatoo_assembly_Valencia_start0_2160,80,wgan,2,126.24005079269408
0.07423713,0.016421724,0.12814727,15.799808502197266,0.7086177364140118,Cockatoo_assembly_Valencia_start0_2160,80,diffts,6,126.39846801757812
0.060141217,0.010185297,0.100922234,9.349311143159866,0.8192751024043765,Cockatoo_assembly_Valencia_start0_2160,80,diffts-fft,6,74.79448914527893
0.1446448,0.04137184,0.20340069,28.79147827625275,0.2659104003109364,Cockatoo_assembly_Valencia_start0_2160,80,timegan,2,230.331826210022
0.1480778,0.04179973,0.20444983,27.86114811897278,0.2583178293428536,Cockatoo_assembly_Valencia_start0_2160,80,cgan,2,222.88918495178223
0.37186143,0.20977908,0.45801646,173.2898712158203,-0.874237832814647,Cockatoo_assembly_Valencia_start0_2160,90,oridata,2,1386.3189697265625
0.061012283,0.007332517,0.08563012,27.8698742389679,0.934488797579457,Cockatoo_assembly_Valencia_start0_2160,90,wgan,2,222.9589939117432
0.17316228,0.04830571,0.2197856,82.57182836532593,0.5684203434258626,Cockatoo_assembly_Valencia_start0_2160,90,diffts,6,660.5746269226074
0.112590246,0.0216283,0.14706562,53.39680314064026,0.8067653880862459,Cockatoo_assembly_Valencia_start0_2160,90,diffts-fft,6,427.17442512512207
0.13044931,0.025487028,0.15964657,57.5322687625885,0.7722901799897415,Cockatoo_assembly_Valencia_start0_2160,90,timegan,2,460.258150100708
0.042731352,0.00529048,0.07273568,10.548404604196548,0.9527330482024468,Cockatoo_assembly_Valencia_start0_2160,90,cgan,2,84.38723683357239
0.14001544,0.030701114,0.17521733,6.784997135400772,0.1060344845872899,Cockatoo_assembly_Valencia_start8000_2160,20,oridata,2,54.27997708320618
0.12050273,0.0226306,0.1504347,6.054748222231865,0.3410344552184861,Cockatoo_assembly_Valencia_start8000_2160,20,wgan,2,48.43798577785492
0.09306681,0.015761929,0.12554651,3.827377036213875,0.5410387828160403,Cockatoo_assembly_Valencia_start8000_2160,20,diffts,6,30.619016289711
0.10705213,0.0181583,0.13475274,4.638457670807838,0.4712604015941082,Cockatoo_assembly_Valencia_start8000_2160,20,diffts-fft,6,37.10766136646271
0.11891182,0.025709385,0.16034146,6.5657079219818115,0.251385326981842,Cockatoo_assembly_Valencia_start8000_2160,20,timegan,2,52.52566337585449
0.117941625,0.022242384,0.14913881,6.003858149051666,0.3523386961108933,Cockatoo_assembly_Valencia_start8000_2160,20,cgan,2,48.03086519241333
0.224516,0.06409915,0.2531781,7.5010716915130615,-0.9303208966009676,Cockatoo_assembly_Valencia_start8000_2160,30,oridata,2,60.00857353210449
0.12473955,0.029643271,0.17217222,8.337507396936417,0.1073043571807536,Cockatoo_assembly_Valencia_start8000_2160,30,wgan,2,66.70005917549133
0.11263537,0.022561178,0.1502038,4.780665040016175,0.3205789042031535,Cockatoo_assembly_Valencia_start8000_2160,30,diffts,6,38.2453203201294
0.09678798,0.016516514,0.12851658,4.681692272424698,0.5026115523467918,Cockatoo_assembly_Valencia_start8000_2160,30,diffts-fft,6,37.45353817939758
0.13360117,0.02777875,0.16666958,7.633042335510254,0.1634536517392566,Cockatoo_assembly_Valencia_start8000_2160,30,timegan,2,61.06433868408203
0.12950462,0.027259018,0.16510305,7.460002601146698,0.1791052362202141,Cockatoo_assembly_Valencia_start8000_2160,30,cgan,2,59.680020809173584
0.1248676,0.02994529,0.17304708,8.031168580055237,0.1263173510933258,Cockatoo_assembly_Valencia_start8000_2160,40,oridata,2,64.2493486404419
0.1214004,0.025270632,0.15896739,7.098127156496048,0.2627049781321209,Cockatoo_assembly_Valencia_start8000_2160,40,wgan,2,56.785017251968384
0.11144598,0.022796376,0.15098469,4.080174490809441,0.3348937770577909,Cockatoo_assembly_Valencia_start8000_2160,40,diffts,6,32.641395926475525
0.09959162,0.017863123,0.133653,4.4926997274160385,0.4788262413767129,Cockatoo_assembly_Valencia_start8000_2160,40,diffts-fft,6,35.94159781932831
0.12071352,0.02442058,0.15627086,7.052968442440032,0.2875060823569343,Cockatoo_assembly_Valencia_start8000_2160,40,timegan,2,56.42374753952026
0.12639248,0.026435692,0.16259056,7.239478826522827,0.2287132123949304,Cockatoo_assembly_Valencia_start8000_2160,40,cgan,2,57.91583061218262
0.12579587,0.0307217,0.17527607,7.3757268488407135,0.104107594907235,Cockatoo_assembly_Valencia_start8000_2160,50,oridata,2,59.00581479072571
0.12323074,0.025444504,0.15951334,6.610681861639023,0.2579987932393341,Cockatoo_assembly_Valencia_start8000_2160,50,wgan,2,52.88545489311218
0.10591641,0.018901818,0.13748388,3.9809595793485646,0.4487936583019714,Cockatoo_assembly_Valencia_start8000_2160,50,diffts,6,31.847676634788517
0.10034899,0.016996378,0.13037015,4.068823903799057,0.5043592542784352,Cockatoo_assembly_Valencia_start8000_2160,50,diffts-fft,6,32.550591230392456
0.12881953,0.025636448,0.16011386,6.17637075483799,0.2524013829391811,Cockatoo_assembly_Valencia_start8000_2160,50,timegan,2,49.41096603870392
0.1273426,0.025528608,0.15977675,6.509703397750855,0.2555462094001898,Cockatoo_assembly_Valencia_start8000_2160,50,cgan,2,52.07762718200684
0.15248811,0.033772558,0.18377312,5.866600573062896,0.0811770933196622,Cockatoo_assembly_Valencia_start8000_2160,70,oridata,2,46.93280458450317
0.12726778,0.024230288,0.15566081,5.51537461578846,0.3407859375273289,Cockatoo_assembly_Valencia_start8000_2160,70,wgan,2,44.12299692630768
0.12851019,0.025561249,0.15987885,4.644432291388512,0.3045755054048161,Cockatoo_assembly_Valencia_start8000_2160,70,diffts,6,37.15545833110809
0.11909359,0.02306403,0.15186846,4.17357012629509,0.3725153653636489,Cockatoo_assembly_Valencia_start8000_2160,70,diffts-fft,6,33.38856101036072
0.12789899,0.025973005,0.16116142,5.820944532752037,0.2933732158429232,Cockatoo_assembly_Valencia_start8000_2160,70,timegan,2,46.567556262016296
0.12887625,0.025831277,0.16072111,5.2514128386974335,0.2972290878535297,Cockatoo_assembly_Valencia_start8000_2160,70,cgan,2,42.01130270957947
0.15242663,0.04490647,0.21191147,12.293341755867004,-0.3612628474179116,Cockatoo_assembly_Valencia_start8000_2160,80,oridata,2,98.34673404693604
0.12832507,0.025001852,0.15811974,8.541607111692429,0.2421116447464567,Cockatoo_assembly_Valencia_start8000_2160,80,wgan,2,68.33285689353943
0.0969372,0.016219685,0.12735653,6.5310038626194,0.5083280058027251,Cockatoo_assembly_Valencia_start8000_2160,80,diffts,6,52.2480309009552
0.09181472,0.015065998,0.12274363,6.304585933685303,0.5433000342824754,Cockatoo_assembly_Valencia_start8000_2160,80,diffts-fft,6,50.43668746948242
0.12922078,0.029198844,0.1708767,9.84911099076271,0.1148870602748899,Cockatoo_assembly_Valencia_start8000_2160,80,timegan,2,78.79288792610168
0.12770365,0.025476716,0.15961428,8.961773663759232,0.227716913377694,Cockatoo_assembly_Valencia_start8000_2160,80,cgan,2,71.69418931007385
0.115441084,0.02346625,0.15318698,4.764269664883614,0.2461239342511781,Cockatoo_assembly_Valencia_start8000_2160,90,oridata,2,38.11415731906891
0.13478604,0.025885377,0.16088933,4.37721386551857,0.1684071989277143,Cockatoo_assembly_Valencia_start8000_2160,90,wgan,2,35.01771092414856
0.09728571,0.01592488,0.12619382,3.531913459300995,0.4883977461581925,Cockatoo_assembly_Valencia_start8000_2160,90,diffts,6,28.25530767440796
0.087414935,0.0131895915,0.11484595,2.596598118543625,0.5762715313583979,Cockatoo_assembly_Valencia_start8000_2160,90,diffts-fft,6,20.772784948349
0.11386516,0.020159746,0.14198501,4.162490740418434,0.3523485507238501,Cockatoo_assembly_Valencia_start8000_2160,90,timegan,2,33.29992592334747
0.10752314,0.018991604,0.13781004,3.950289636850357,0.3898762319287793,Cockatoo_assembly_Valencia_start8000_2160,90,cgan,2,31.602317094802856
0.2933202,0.09054401,0.30090532,37.7416729927063,-1.395609084172866,Cockatoo_industrial_Nathaniel_start0_2160,20,oridata,2,301.9333839416504
0.0956415,0.028151242,0.16778332,45.30786871910095,0.2551757366625876,Cockatoo_industrial_Nathaniel_start0_2160,20,wgan,2,362.4629497528076
0.06911587,0.008829862,0.09396735,8.463162928819656,0.7663799325786856,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts,6,67.70530343055725
0.06407881,0.0077627082,0.08810623,8.782260119915009,0.7946146155942726,Cockatoo_industrial_Nathaniel_start0_2160,20,diffts-fft,6,70.25808095932007
0.07584853,0.023088878,0.15195026,40.50118029117584,0.3891154628823421,Cockatoo_industrial_Nathaniel_start0_2160,20,timegan,2,324.00944232940674
0.092842475,0.0186717,0.13664444,32.22673833370209,0.5059850410029847,Cockatoo_industrial_Nathaniel_start0_2160,20,cgan,2,257.8139066696167
0.36825797,0.14115885,0.3757111,48.69883954524994,-1.0794612084578985,Cockatoo_industrial_Nathaniel_start0_2160,30,oridata,2,389.5907163619995
0.15731084,0.043197278,0.20783955,63.067179918289185,0.3636455598286335,Cockatoo_industrial_Nathaniel_start0_2160,30,wgan,2,504.5374393463135
0.28127012,0.091950044,0.30323267,11.159946769475937,-0.3545487620907257,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts,6,89.2795741558075
0.23996948,0.06623414,0.25735995,12.786264717578888,0.0242813153406307,Cockatoo_industrial_Nathaniel_start0_2160,30,diffts-fft,6,102.2901177406311
0.21917671,0.054512925,0.23348004,46.01162672042846,0.1969507106062543,Cockatoo_industrial_Nathaniel_start0_2160,30,timegan,2,368.0930137634277
0.16127972,0.03482381,0.18661138,45.54285705089569,0.4869980852944238,Cockatoo_industrial_Nathaniel_start0_2160,30,cgan,2,364.3428564071655
0.2353983,0.12647407,0.35563192,169.35899257659912,-0.1792608837970983,Cockatoo_industrial_Nathaniel_start0_2160,40,oridata,2,1354.871940612793
0.18182825,0.05505503,0.23463808,103.64545583724976,0.4866596133068734,Cockatoo_industrial_Nathaniel_start0_2160,40,wgan,2,829.163646697998
0.061479952,0.013355718,0.11556694,22.326554358005524,0.8754695167293295,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts,6,178.6124348640442
0.058400083,0.013918422,0.11797636,22.643601894378662,0.8702227899931636,Cockatoo_industrial_Nathaniel_start0_2160,40,diffts-fft,6,181.1488151550293
0.15833168,0.049553473,0.2226061,99.72471594810486,0.5379569013880161,Cockatoo_industrial_Nathaniel_start0_2160,40,timegan,2,797.7977275848389
