MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.0033467996,1.7696808e-05,0.0042067575,0.0033467996399849653,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,cgan,2
0.01208495,0.00017075485,0.01306732,0.012084949761629105,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,oridata,2
0.0007313604,9.874216e-07,0.0009936909,0.000731360400095582,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,wgan,2
0.0098631205,0.00010365648,0.010181183,0.009863120503723621,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,diffts,6
0.0113032935,0.00012889357,0.01135313,0.011303293518722057,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,diffts-fft,6
0.0027797518,1.40154025e-05,0.0037437151,0.0027797517832368612,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,timegan,2
0.00041216286,2.6630605e-07,0.0005160485,0.000412162858992815,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,cgan,2
0.0071328226,6.211801e-05,0.007881498,0.007132822647690773,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,oridata,2
0.0020588918,6.5142403e-06,0.002552301,0.002058891812339425,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,wgan,2
0.010289579,0.000110245375,0.01049978,0.010289578698575497,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,diffts,6
0.010443773,0.00011094197,0.0105329,0.010443773120641708,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,diffts-fft,6
0.00024489095,8.79175e-08,0.00029650886,0.00024489095085300505,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,timegan,2
0.0018621413,5.8327746e-06,0.0024151138,0.00186214130371809,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,cgan,2
0.110112324,0.045286383,0.21280597,270.96920013427734,0.01116080891557103,Cockatoo_assembly_Valencia_start0_2160,20,oridata,2
0.0870617,0.045041632,0.21223015,276.5845060348511,0.016504975196652394,Cockatoo_assembly_Valencia_start0_2160,20,wgan,2
0.04855642,0.0062326146,0.07894691,98.95326495170593,0.8639093540861715,Cockatoo_assembly_Valencia_start0_2160,20,diffts,6
0.08665504,0.01243915,0.11153094,129.40415143966675,0.7283881133805954,Cockatoo_assembly_Valencia_start0_2160,20,diffts-fft,6
0.07067243,0.012849872,0.113357276,136.0851287841797,0.7194199245674784,Cockatoo_assembly_Valencia_start0_2160,20,timegan,2
0.08362199,0.037752874,0.194301,250.51977634429932,0.17565686275528491,Cockatoo_assembly_Valencia_start0_2160,20,cgan,2
0.20354949,0.047397472,0.2177096,154.86342906951904,-0.19534953899775442,Cockatoo_assembly_Valencia_start0_2160,30,oridata,2
0.12380261,0.02342573,0.15305467,131.16551637649536,0.40921046027482544,Cockatoo_assembly_Valencia_start0_2160,30,wgan,2
0.23724528,0.06470375,0.25436932,156.46964311599731,-0.6318082378390628,Cockatoo_assembly_Valencia_start0_2160,30,diffts,6
0.20902841,0.04840663,0.22001506,134.01601314544678,-0.22080012180601494,Cockatoo_assembly_Valencia_start0_2160,30,diffts-fft,6
0.13830234,0.031410992,0.17723146,164.33507204055786,0.2078246123479558,Cockatoo_assembly_Valencia_start0_2160,30,timegan,2
0.11889327,0.030480167,0.1745857,169.53548192977905,0.23129964652984947,Cockatoo_assembly_Valencia_start0_2160,30,cgan,2
0.21475877,0.08950174,0.2991684,323.77426624298096,-0.639794262469991,Cockatoo_assembly_Valencia_start0_2160,40,oridata,2
0.13396586,0.044597283,0.21118069,245.4848051071167,0.18291679194180577,Cockatoo_assembly_Valencia_start0_2160,40,wgan,2
0.06800958,0.014608024,0.12086365,111.46988868713379,0.7323610097807851,Cockatoo_assembly_Valencia_start0_2160,40,diffts,6
0.063182324,0.01240043,0.11135722,97.87867665290833,0.7728071594285979,Cockatoo_assembly_Valencia_start0_2160,40,diffts-fft,6
0.07855746,0.014412395,0.12005164,99.90194439888,0.7359451866301063,Cockatoo_assembly_Valencia_start0_2160,40,timegan,2
0.12032583,0.022901427,0.15133217,136.54041290283203,0.580414492352822,Cockatoo_assembly_Valencia_start0_2160,40,cgan,2
0.120181814,0.048385374,0.21996675,278.60655784606934,-0.05562101966393129,Cockatoo_assembly_Valencia_start0_2160,50,oridata,2
0.098217346,0.032338005,0.1798277,227.05399990081787,0.29448346909777057,Cockatoo_assembly_Valencia_start0_2160,50,wgan,2
0.06524442,0.0055844877,0.07472943,70.2349841594696,0.8781635411354313,Cockatoo_assembly_Valencia_start0_2160,50,diffts,6
0.09000967,0.01042801,0.10211763,104.66145277023315,0.7724926894026121,Cockatoo_assembly_Valencia_start0_2160,50,diffts-fft,6
0.15213946,0.038543426,0.1963248,222.08406925201416,0.15910020104141753,Cockatoo_assembly_Valencia_start0_2160,50,timegan,2
