MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.0045556896,3.4763347e-05,0.005896045,0.004555689636617899,0.0,Bobcat_warehouse_Charlie_start6000_720,20,oridata,2
0.008148589,9.254657e-05,0.009620113,0.008148589171469212,0.0,Bobcat_warehouse_Charlie_start6000_720,20,wgan,2
0.01588783,0.00026161576,0.01617454,0.015887830406427383,0.0,Bobcat_warehouse_Charlie_start6000_720,20,diffts,2
0.013942063,0.0002190596,0.014800662,0.013942062854766846,0.0,Bobcat_warehouse_Charlie_start6000_720,20,diffts-fft,6
0.0088612065,0.00011643239,0.010790384,0.008861206471920013,0.0,Bobcat_warehouse_Charlie_start6000_720,20,timegan,2
0.0013424053,3.1376808e-06,0.00177135,0.0013424053322523832,0.0,Bobcat_warehouse_Charlie_start6000_720,20,cgan,2
0.048927717,0.0024254967,0.049249332,0.04892771691083908,0.0,Bobcat_warehouse_Charlie_start6000_720,30,oridata,2
0.01878704,0.00049900403,0.022338398,0.018787039443850517,0.0,Bobcat_warehouse_Charlie_start6000_720,30,wgan,2
0.01763414,0.0003268814,0.018079862,0.017634140327572823,0.0,Bobcat_warehouse_Charlie_start6000_720,30,diffts,2
0.014164826,0.00020116915,0.014183411,0.014164825901389122,0.0,Bobcat_warehouse_Charlie_start6000_720,30,diffts-fft,6
0.022042135,0.0006808678,0.026093444,0.022042134776711464,0.0,Bobcat_warehouse_Charlie_start6000_720,30,timegan,2
0.012196013,0.00015919177,0.012617122,0.012196012772619724,0.0,Bobcat_warehouse_Charlie_start6000_720,30,cgan,2
0.013146482,0.00019422338,0.013936405,0.013146482408046722,0.0,Bobcat_warehouse_Charlie_start6000_720,40,oridata,2
0.009544,0.0001222269,0.011055628,0.009544000029563904,0.0,Bobcat_warehouse_Charlie_start6000_720,40,wgan,2
0.01643532,0.00027226936,0.016500587,0.016435319557785988,0.0,Bobcat_warehouse_Charlie_start6000_720,40,diffts,2
0.013412429,0.00018304482,0.013529406,0.01341242901980877,0.0,Bobcat_warehouse_Charlie_start6000_720,40,diffts-fft,6
0.014217866,0.0002531621,0.015911069,0.014217865653336048,0.0,Bobcat_warehouse_Charlie_start6000_720,40,timegan,2
0.010667213,0.0001463734,0.0120984875,0.01066721323877573,0.0,Bobcat_warehouse_Charlie_start6000_720,40,cgan,2
0.002806664,1.2282682e-05,0.0035046658,0.002806663978844881,0.0,Bobcat_warehouse_Charlie_start6000_720,50,oridata,2
0.0057249707,4.5636e-05,0.0067554424,0.00572497071698308,0.0,Bobcat_warehouse_Charlie_start6000_720,50,wgan,2
0.014340597,0.00023582167,0.015356487,0.014340597204864025,0.0,Bobcat_warehouse_Charlie_start6000_720,50,diffts,2
0.014562639,0.00021378473,0.014621379,0.014562639407813549,0.0,Bobcat_warehouse_Charlie_start6000_720,50,diffts-fft,6
0.0035323414,1.5745016e-05,0.003967999,0.0035323414485901594,0.0,Bobcat_warehouse_Charlie_start6000_720,50,timegan,2
0.009129865,0.0001270232,0.011270457,0.00912986509501934,0.0,Bobcat_warehouse_Charlie_start6000_720,50,cgan,2
0.005742959,3.7306676e-05,0.006107919,0.005742959212511778,0.0,Bobcat_warehouse_Charlie_start6000_720,70,oridata,2
0.009256162,0.00012615118,0.011231705,0.009256161749362946,0.0,Bobcat_warehouse_Charlie_start6000_720,70,wgan,2
0.016839962,0.0002925045,0.017102763,0.01683996245265007,0.0,Bobcat_warehouse_Charlie_start6000_720,70,diffts,2
0.010784095,0.00013255281,0.011513159,0.010784095153212547,0.0,Bobcat_warehouse_Charlie_start6000_720,70,diffts-fft,6
0.002393701,9.495697e-06,0.003081509,0.0023937011137604713,0.0,Bobcat_warehouse_Charlie_start6000_720,70,timegan,2
0.003313653,1.6589564e-05,0.004073029,0.003313652938231826,0.0,Bobcat_warehouse_Charlie_start6000_720,70,cgan,2
0.007167919,8.891003e-05,0.009429212,0.00716791907325387,0.0,Bobcat_warehouse_Charlie_start6000_720,80,oridata,2
0.007947908,9.3914285e-05,0.0096909385,0.007947907783091068,0.0,Bobcat_warehouse_Charlie_start6000_720,80,wgan,2
0.01197776,0.00015920127,0.012617499,0.01197776012122631,0.0,Bobcat_warehouse_Charlie_start6000_720,80,diffts,2
0.012152024,0.00014886269,0.01220093,0.012152023613452911,0.0,Bobcat_warehouse_Charlie_start6000_720,80,diffts-fft,6
