MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.009292643,0.00012220872,0.0110548055,0.00116158032324165,0.0,Bobcat_warehouse_Charlie_start8000_720,90,oridata,2,0.0092926425859332
0.0015692076,4.209051e-06,0.0020515972,0.000196150955162,0.0,Bobcat_warehouse_Charlie_start8000_720,90,wgan,2,0.001569207641296
0.0156568,0.00025343042,0.0159195,0.00195709988474845,0.0,Bobcat_warehouse_Charlie_start8000_720,90,diffts,2,0.0156567990779876
0.013532059,0.00018357932,0.013549144,0.0016915074083954,0.0,Bobcat_warehouse_Charlie_start8000_720,90,diffts-fft,6,0.0135320592671632
0.0037290216,1.5986454e-05,0.0039983066,0.0004661277052946375,0.0,Bobcat_warehouse_Charlie_start8000_720,90,timegan,2,0.0037290216423571
0.0029580148,1.2162299e-05,0.0034874487,0.0003697518550325125,0.0,Bobcat_warehouse_Charlie_start8000_720,90,cgan,2,0.0029580148402601
0.16654241,0.036559418,0.19120517,4.6215396374464035,-0.3006837224614322,Cockatoo_assembly_Valencia_start6000_720,20,oridata,2,36.97231709957123
0.13226256,0.02526302,0.15894344,4.458080232143402,0.1012109963880173,Cockatoo_assembly_Valencia_start6000_720,20,wgan,2,35.66464185714722
0.11008714,0.021151049,0.145434,4.348025470972061,0.2475037453784483,Cockatoo_assembly_Valencia_start6000_720,20,diffts,2,34.78420376777649
0.08679408,0.013408787,0.11579631,3.252483904361725,0.5229521445159975,Cockatoo_assembly_Valencia_start6000_720,20,diffts-fft,6,26.0198712348938
0.14429188,0.02838279,0.16847192,4.492367804050446,-0.0097817807125299,Cockatoo_assembly_Valencia_start6000_720,20,timegan,2,35.938942432403564
0.12938477,0.02425593,0.15574315,4.385653138160706,0.1370405843493987,Cockatoo_assembly_Valencia_start6000_720,20,cgan,2,35.085225105285645
0.28344417,0.1016582,0.31883883,5.826626718044281,-2.3916726445582013,Cockatoo_assembly_Valencia_start6000_720,30,oridata,2,46.61301374435425
0.20497955,0.06436819,0.25370887,6.946604698896409,-1.1475474983715008,Cockatoo_assembly_Valencia_start6000_720,30,wgan,2,55.57283759117127
0.123935126,0.023283368,0.15258889,3.9787955582141876,0.223185559323605,Cockatoo_assembly_Valencia_start6000_720,30,diffts,2,31.8303644657135
0.10300196,0.017588971,0.13262342,3.39459590613842,0.4131705198813648,Cockatoo_assembly_Valencia_start6000_720,30,diffts-fft,6,27.15676724910736
0.17664677,0.052870736,0.22993638,6.272760778665543,-0.763952375273049,Cockatoo_assembly_Valencia_start6000_720,30,timegan,2,50.18208622932434
0.18303135,0.05289979,0.22999954,6.2587738037109375,-0.7649216790776254,Cockatoo_assembly_Valencia_start6000_720,30,cgan,2,50.0701904296875
0.21231033,0.061660368,0.24831505,4.116425663232803,-1.0891605726375777,Cockatoo_assembly_Valencia_start6000_720,40,oridata,2,32.93140530586243
0.14618134,0.029400222,0.17146493,3.383513167500496,0.0038693387951681,Cockatoo_assembly_Valencia_start6000_720,40,wgan,2,27.068105340003967
0.11926335,0.02184202,0.14779046,3.043442405760288,0.2599544286379454,Cockatoo_assembly_Valencia_start6000_720,40,diffts,2,24.347539246082302
0.093200885,0.015064593,0.12273791,2.446581609547138,0.4895853957905072,Cockatoo_assembly_Valencia_start6000_720,40,diffts-fft,6,19.572652876377106
0.14742865,0.029972112,0.17312455,3.3374562859535213,-0.0155072515608751,Cockatoo_assembly_Valencia_start6000_720,40,timegan,2,26.69965028762817
0.13587657,0.026264146,0.16206217,3.277403488755226,0.1101250910868375,Cockatoo_assembly_Valencia_start6000_720,40,cgan,2,26.21922791004181
0.13433377,0.033994973,0.18437725,5.461360514163971,-0.2057450585083988,Cockatoo_assembly_Valencia_start6000_720,50,oridata,2,43.69088411331177
0.14092821,0.027140917,0.164745,4.408331215381622,0.0373567921556795,Cockatoo_assembly_Valencia_start6000_720,50,wgan,2,35.26664972305298
0.10489287,0.018425388,0.13574015,3.996783494949341,0.3464821491758051,Cockatoo_assembly_Valencia_start6000_720,50,diffts,2,31.974267959594727
0.08545952,0.013050678,0.114239566,3.1611673533916473,0.5371141717749093,Cockatoo_assembly_Valencia_start6000_720,50,diffts-fft,6,25.28933882713318
0.13284509,0.025100525,0.15843146,4.473090544342995,0.1097260608436891,Cockatoo_assembly_Valencia_start6000_720,50,timegan,2,35.78472435474396
0.1296146,0.024351774,0.15605055,4.404880851507187,0.1362830382223354,Cockatoo_assembly_Valencia_start6000_720,50,cgan,2,35.239046812057495
0.19678344,0.058899324,0.24269183,5.63867948949337,-1.1673042231530617,Cockatoo_assembly_Valencia_start6000_720,70,oridata,2,45.10943591594696
0.12089849,0.027522529,0.16589916,3.735532984137535,-0.0127397559425526,Cockatoo_assembly_Valencia_start6000_720,70,wgan,2,29.88426387310028
0.106972724,0.01898184,0.1377746,2.976272441446781,0.3015297729344492,Cockatoo_assembly_Valencia_start6000_720,70,diffts,2,23.81017953157425
0.08113262,0.011153868,0.105611876,2.0562874153256416,0.5895738128686657,Cockatoo_assembly_Valencia_start6000_720,70,diffts-fft,6,16.450299322605133
0.11004982,0.019666657,0.14023785,3.04846502840519,0.2763308275119618,Cockatoo_assembly_Valencia_start6000_720,70,timegan,2,24.38772022724152
0.10925777,0.022334494,0.14944729,3.3116936683654785,0.1781631480512348,Cockatoo_assembly_Valencia_start6000_720,70,cgan,2,26.493549346923828
0.16037504,0.04333626,0.20817363,5.972165614366531,-0.3620458544780276,Cockatoo_assembly_Valencia_start6000_720,80,oridata,2,47.77732491493225
0.13329294,0.025552692,0.15985209,4.448886960744858,0.1968863817663793,Cockatoo_assembly_Valencia_start6000_720,80,wgan,2,35.59109568595886
0.12535949,0.024572823,0.1567572,4.513302817940712,0.2276833910021041,Cockatoo_assembly_Valencia_start6000_720,80,diffts,2,36.106422543525696
0.093473665,0.01567563,0.12520236,3.53185348212719,0.5073195608205688,Cockatoo_assembly_Valencia_start6000_720,80,diffts-fft,6,28.25482785701752
0.1354538,0.026578851,0.16303022,4.531368240714073,0.164634488270605,Cockatoo_assembly_Valencia_start6000_720,80,timegan,2,36.250945925712585
0.15635455,0.034226444,0.1850039,4.372875019907951,-0.0757271164373349,Cockatoo_assembly_Valencia_start6000_720,80,cgan,2,34.98300015926361
0.16373229,0.035039973,0.18718967,2.801216207444668,-0.5924924450302029,Cockatoo_assembly_Valencia_start6000_720,90,oridata,2,22.409729659557343
0.118102744,0.019473689,0.13954815,2.2255385294556618,0.1149621374696069,Cockatoo_assembly_Valencia_start6000_720,90,wgan,2,17.804308235645294
0.107060246,0.01703924,0.13053444,2.0529700443148613,0.2256025921462499,Cockatoo_assembly_Valencia_start6000_720,90,diffts,2,16.42376035451889
0.082886316,0.010284128,0.10141069,1.535955350846052,0.5326081481121665,Cockatoo_assembly_Valencia_start6000_720,90,diffts-fft,6,12.287642806768416
0.12610014,0.022310497,0.14936699,2.317429147660732,-0.0139648636741913,Cockatoo_assembly_Valencia_start6000_720,90,timegan,2,18.539433181285855
0.1197629,0.02016072,0.14198846,2.229038067162037,0.0837379657127123,Cockatoo_assembly_Valencia_start6000_720,90,cgan,2,17.832304537296295
0.18693681,0.05180511,0.22760735,10.169682651758194,0.0355434498508177,Cockatoo_assembly_Valencia_start8000_720,20,oridata,2,81.35746121406555
