MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.00016131630400195718,4.1144591733655034e-08,0.00020284129691375727,0.00016131630400195718,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,timegan,2
0.00023733284615445882,1.0251496718183262e-07,0.00032017958582931645,0.00023733284615445882,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,cgan,2
0.004561300855129957,2.393366776232142e-05,0.0048922047956234845,0.004561300855129957,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,oridata,2
0.0012388774193823338,2.460137011439656e-06,0.0015684823911793387,0.0012388774193823338,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,wgan,2
0.01519934181123972,0.00023247221542987972,0.015247039562809553,0.01519934181123972,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,diffts,2
0.012082657776772976,0.00014619840658269823,0.012091253309012189,0.012082657776772976,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,diffts-fft,5
0.0007508021080866456,8.301923344333773e-07,0.0009111489090337415,0.0007508021080866456,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,timegan,2
0.0018341555260121822,5.27420024809544e-06,0.0022965627028442835,0.0018341555260121822,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,cgan,2
0.00040508786332793534,2.466315720539569e-07,0.0004966201486588688,0.00040508786332793534,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,oridata,2
0.0009150204132311046,1.2497538364186767e-06,0.0011179238956291599,0.0009150204132311046,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,wgan,2
0.012811971828341484,0.00016770721413195133,0.012950182011537572,0.012811971828341484,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,diffts,2
0.012331219390034676,0.0001527790300315246,0.012360381467880537,0.012331219390034676,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,diffts-fft,5
0.0003417596162762493,1.6717719120151742e-07,0.0004088730746839628,0.0003417596162762493,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,timegan,2
0.001773207332007587,4.32877504863427e-06,0.002080570846819274,0.001773207332007587,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,cgan,2
0.0018564686179161072,6.057037353457417e-06,0.0024611049050086054,0.0018564686179161072,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,oridata,2
0.0013580219820141792,2.560406528573367e-06,0.0016001270351360753,0.0013580219820141792,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,wgan,2
0.013727246783673763,0.0001891878346214071,0.013754556867504205,0.013727246783673763,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,diffts,2
0.01097389217466116,0.0001207295645144768,0.010987700601785472,0.01097389217466116,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,diffts-fft,5
0.0009835670934990048,1.5465034266526345e-06,0.001243584909305607,0.0009835670934990048,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,timegan,2
0.001920425216667354,5.44469276064774e-06,0.002333386543341617,0.001920425216667354,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,cgan,2
0.0010300055146217346,1.6673075151629746e-06,0.001291242624437009,0.0010300055146217346,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,oridata,2
0.00048601554590277374,4.012650265394768e-07,0.0006334548338591133,0.00048601554590277374,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,wgan,2
0.012566732242703438,0.00016273627988994122,0.012756813077330138,0.012566732242703438,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,diffts,2
0.01028676051646471,0.00010710438073147088,0.010349124636000422,0.01028676051646471,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,diffts-fft,5
0.0025831640232354403,1.0542868039919995e-05,0.0032469782937247973,0.0025831640232354403,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,timegan,2
0.0009820875711739063,1.5229443306452595e-06,0.0012340763066541953,0.0009820875711739063,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,cgan,2
0.0008882532711140811,1.1999218259006739e-06,0.0010954094329978512,0.0008882532711140811,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,oridata,2
0.0060758208855986595,5.8141467889072374e-05,0.00762505527121426,0.0060758208855986595,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,wgan,2
0.008793612010776997,8.480292308377102e-05,0.009208850258516045,0.008793612010776997,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,diffts,2
0.010005307383835316,0.00010056361497845501,0.01002814115269899,0.010005307383835316,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,diffts-fft,5
0.0022121614310890436,7.704703421040904e-06,0.0027757347533654765,0.0022121614310890436,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,timegan,2
0.0007342565222643316,8.085348781605717e-07,0.0008991856750196656,0.0007342565222643316,0.0,Bobcat_warehouse_Charlie_start8000_2160,40,cgan,2
0.001808679779060185,3.903975994035136e-06,0.0019758481707953007,0.001808679779060185,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,oridata,2
0.0024366462603211403,9.139637768385e-06,0.0030231833831881588,0.0024366462603211403,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,wgan,2
0.013755298219621181,0.00020215450786054134,0.01421810493211178,0.013755298219621181,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,diffts,2
0.01157684437930584,0.00013446768571157008,0.01159602025315453,0.01157684437930584,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,diffts-fft,5
0.00025775627000257373,1.0632896163542682e-07,0.0003260812193847214,0.00025775627000257373,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,timegan,2
0.0016278965631499887,4.35506035501021e-06,0.0020868781361186883,0.0016278965631499887,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,cgan,2
0.003345008473843336,1.633522697375156e-05,0.004041686154781387,0.003345008473843336,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,oridata,2
0.0003594821610022336,1.98836005438352e-07,0.0004459103109800804,0.0003594821610022336,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,wgan,2
0.008524353615939617,7.750822987873107e-05,0.00880387584412292,0.008524353615939617,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,diffts,2
0.009952426888048649,9.982890333048999e-05,0.009991441504131924,0.009952426888048649,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,diffts-fft,5
0.00047581945545971394,3.4982051033694006e-07,0.000591456262404026,0.00047581945545971394,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,timegan,2
0.0009514604462310672,1.3429180398816243e-06,0.0011588434061087047,0.0009514604462310672,0.0,Bobcat_warehouse_Charlie_start8000_2160,70,cgan,2
0.0047003463841974735,2.800340371322818e-05,0.005291824233024768,0.0047003463841974735,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,oridata,2
0.00017564576410222799,5.031948902001204e-08,0.00022432005933489775,0.00017564576410222799,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,wgan,2
0.010854982770979404,0.0001218488032463938,0.011038514539846101,0.010854982770979404,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,diffts,2
0.011035673320293427,0.000122168697998859,0.011052994978686047,0.011035673320293427,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,diffts-fft,5
0.0037032542750239372,2.386523556197062e-05,0.004885205785017723,0.0037032542750239372,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,timegan,2
0.002827058546245098,1.3569328984885942e-05,0.003683657012384017,0.002827058546245098,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,cgan,2
0.0008840691298246384,1.3312738929016632e-06,0.0011538084298971225,0.0008840691298246384,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,oridata,2
0.003684312803670764,2.2631404135609046e-05,0.004757247537768982,0.003684312803670764,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,wgan,2
0.012240604497492313,0.00015130132669582963,0.012300460426172251,0.012240604497492313,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,diffts,2
0.011104431934654713,0.00012403370055835694,0.011137041822600693,0.011104431934654713,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,diffts-fft,5
0.00034928866080008447,1.9633547765351977e-07,0.00044309759382501703,0.00034928866080008447,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,timegan,2
0.0015827398747205734,3.828979515674291e-06,0.0019567778401428943,0.0015827398747205734,0.0,Bobcat_warehouse_Charlie_start8000_2160,90,cgan,2
0.09286963939666748,0.04799031466245651,0.21906691822923996,284.06147956848145,-0.04788029193878174,Cockatoo_assembly_Valencia_start0_2160,20,oridata,2
0.09166651219129562,0.04020598903298378,0.20051431129219624,259.598970413208,0.12209230661392212,Cockatoo_assembly_Valencia_start0_2160,20,wgan,2
0.0940033346414566,0.014583898708224297,0.12076381373666657,134.76191759109497,0.6815569996833801,Cockatoo_assembly_Valencia_start0_2160,20,diffts,2
0.03596694394946098,0.006062844768166542,0.0778642714482486,99.70579147338867,0.8676162958145142,Cockatoo_assembly_Valencia_start0_2160,20,diffts-fft,5
0.09641396999359131,0.027070555835962296,0.1645313217474481,206.7915678024292,0.40890777111053467,Cockatoo_assembly_Valencia_start0_2160,20,timegan,2
0.08173549920320511,0.04264744743704796,0.20651258420989255,267.7248954772949,0.0687825083732605,Cockatoo_assembly_Valencia_start0_2160,20,cgan,2
0.27157050371170044,0.07830853760242462,0.2798366266277962,158.63628387451172,-0.9749168157577515,Cockatoo_assembly_Valencia_start0_2160,30,oridata,2
