MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.004674878902733326,2.8120275601395406e-05,0.005302855419620207,0.004674878902733326,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,oridata,2
0.0002612532989587635,1.2119903658458497e-07,0.00034813652003859777,0.0002612532989587635,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,wgan,2
0.014904296025633812,0.00022535894822794944,0.015011960172740582,0.014904296025633812,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,diffts,2
0.0122335534542799,0.0001497700868640095,0.012238058950013663,0.0122335534542799,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,diffts-fft,2
0.002700932091102004,1.2037537999276537e-05,0.0034695155280350795,0.002700932091102004,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,timegan,2
0.0021026425529271364,7.64753895055037e-06,0.002765418404247424,0.0021026425529271364,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,cgan,2
0.012512165121734142,0.00015688189887441695,0.01252525045156451,0.012512165121734142,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,ours_gen,8
0.003649290883913636,2.002260043809656e-05,0.004474662047361405,0.003649290883913636,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,oridata,2
0.0033517221454530954,1.7002135791699402e-05,0.004123364620270611,0.0033517221454530954,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,wgan,2
0.014052546583116055,0.00020172989752609283,0.01420316505311731,0.014052546583116055,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,diffts,2
0.01367596723139286,0.00018726507551036775,0.01368448301947749,0.01367596723139286,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,diffts-fft,2
0.005267138127237558,4.264507879270241e-05,0.006530319960974531,0.005267138127237558,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,timegan,2
0.0034533501602709293,1.79044836841058e-05,0.0042313690082650315,0.0034533501602709293,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,cgan,2
0.01143654529005289,0.00013110967120155692,0.01145031314862423,0.01143654529005289,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,ours_gen,8
0.0005509009934030473,5.118483272781305e-07,0.0007154357604132815,0.0005509009934030473,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,oridata,2
0.0032116235233843327,1.6152051102835685e-05,0.004018961445801102,0.0032116235233843327,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,wgan,2
0.013975802809000015,0.00019795789557974786,0.01406975108449854,0.013975802809000015,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,diffts,2
0.01110608596354723,0.0001310882216785103,0.011449376475533955,0.01110608596354723,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,diffts-fft,2
0.004518425092101097,3.121609188383445e-05,0.005587136286491896,0.004518425092101097,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,timegan,2
0.002214732114225626,7.684278898523189e-06,0.0027720531918639635,0.002214732114225626,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,cgan,2
0.012775643728673458,0.00016343191964551806,0.01278404942283618,0.012775643728673458,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,ours_gen,8
0.0021205502562224865,7.061564247123897e-06,0.0026573603908999427,0.0021205502562224865,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,oridata,2
0.00412916811183095,2.5691426344565116e-05,0.005068671062967602,0.00412916811183095,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,wgan,2
0.014909435994923115,0.0002228869270766154,0.014929398081524096,0.014909435994923115,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,diffts,2
0.01414977665990591,0.0002054683573078364,0.0143341674787145,0.01414977665990591,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,diffts-fft,2
0.0004916568286716938,4.436160736531747e-07,0.000666045098813267,0.0004916568286716938,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,timegan,2
0.0028276408556848764,1.2488895663409494e-05,0.003533963166674137,0.0028276408556848764,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,cgan,2
0.011702463962137699,0.00013721268624067307,0.011713781893166403,0.011702463962137699,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,ours_gen,8
0.004942340776324272,3.989736069343053e-05,0.006316435758672016,0.004942340776324272,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,oridata,2
0.0006181973731145263,5.908541425014846e-07,0.0007686703731128738,0.0006181973731145263,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,wgan,2
0.01347395870834589,0.00018402154091745615,0.013565453951764981,0.01347395870834589,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,diffts,2
0.013508399948477745,0.00018298353825230151,0.013527140801082154,0.013508399948477745,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,diffts-fft,2
0.00023350819537881762,9.584860549693985e-08,0.0003095942594702619,0.00023350819537881762,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,timegan,2
0.0016768383793532848,4.4679904931399506e-06,0.002113762165698864,0.0016768383793532848,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,cgan,2
0.010756706818938255,0.00011619807628449053,0.0107795211528384,0.010756706818938255,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,ours_gen,8
0.003347520949319005,1.2963550943823066e-05,0.00360049315286435,0.003347520949319005,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,oridata,2
0.0018444652669131756,5.3204225878289435e-06,0.002306604124644917,0.0018444652669131756,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,wgan,2
0.01448323018848896,0.00021131073299329728,0.014536530982091197,0.01448323018848896,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,diffts,2
0.011394896544516087,0.00013009223039261997,0.011405798104149484,0.011394896544516087,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,diffts-fft,2
0.002073782030493021,6.828518507973058e-06,0.002613143415117712,0.002073782030493021,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,timegan,2
0.0011171716032549739,1.9492797491693636e-06,0.0013961660893924345,0.0011171716032549739,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,cgan,2
0.012308910489082336,0.00015249202260747552,0.012348766035822183,0.012308910489082336,0.0,Bobcat_warehouse_Charlie_start4000_2160,80,ours_gen,8
0.0006680822698399425,6.627631705669046e-07,0.0008141026781474832,0.0006680822698399425,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,oridata,2
0.0004897203180007637,3.8994770079625596e-07,0.000624457925561247,0.0004897203180007637,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,wgan,2
0.012769430875778198,0.00016642393893562257,0.012900540257509472,0.012769430875778198,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,diffts,2
0.012467705644667149,0.00015580144827254117,0.012482045035671886,0.012467705644667149,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,diffts-fft,2
0.0005021355464123189,3.688332128604088e-07,0.0006073164025945691,0.0005021355464123189,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,timegan,2
0.0012038411805406213,2.25383496399445e-06,0.0015012777770933832,0.0012038411805406213,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,cgan,2
0.01229603961110115,0.00015143139171414077,0.012305746288386607,0.01229603961110115,0.0,Bobcat_warehouse_Charlie_start4000_2160,90,ours_gen,8
0.0015815792139619589,4.064572749484796e-06,0.0020160785573694285,0.0015815792139619589,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,oridata,2
0.0028037489391863346,1.2737233191728592e-05,0.003568926055794459,0.0028037489391863346,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,wgan,2
0.012366730719804764,0.00015333005285356194,0.01238265128530889,0.012366730719804764,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,diffts,2
0.012407887727022171,0.00015450506180059165,0.0124300065084694,0.012407887727022171,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,diffts-fft,2
0.0003919927985407412,2.3568209428503906e-07,0.00048547100251718336,0.0003919927985407412,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,timegan,2
0.0021933340467512608,6.8988824750704225e-06,0.0026265723814641816,0.0021933340467512608,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,cgan,2
0.010559095069766045,0.00011236721911700442,0.010600340518917513,0.010559095069766045,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,ours_gen,8
0.0021981371100991964,7.2481420829717536e-06,0.00269223737493033,0.0021981371100991964,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,oridata,2
0.0017509616445749998,5.282830443320563e-06,0.0022984408722698446,0.0017509616445749998,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,wgan,2
0.012127402238547802,0.00014836176706012338,0.01218038452020803,0.012127402238547802,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,diffts,2
0.010746309533715248,0.00011785654351115227,0.010856175362951368,0.010746309533715248,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,diffts-fft,2
0.002884306013584137,1.3346525520319119e-05,0.003653289684697768,0.002884306013584137,0.0,Bobcat_warehouse_Charlie_start8000_2160,30,timegan,2
