Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Bobcat_warehouse_Charlie_start4000_2160,30,diffts-fft,1.5305819757108217,0.05497179969772249,3.639483686318353,0.10719288697796857
Bobcat_warehouse_Charlie_start4000_2160,30,diffts,1.884349399098311,0.06918767536108743,4.615273812807695,0.11398911266436469
Bobcat_warehouse_Charlie_start4000_2160,30,timegan,0.8693035654691189,0.14078899749676657,0.7216781008317312,0.1623782168915366
Bobcat_warehouse_Charlie_start4000_2160,30,cgan,0.769857867766481,0.37253534429599594,0.7182171713850897,0.3652828953180203
Bobcat_warehouse_Charlie_start4000_2160,30,wgan,0.7616594281232042,0.34368881977068505,0.6975493367802419,0.3345637144381461
Bobcat_warehouse_Charlie_start4000_2160,50,diffts-fft,1.587954491196072,0.04653150269142294,3.3666272459840414,0.1176986606844684
Bobcat_warehouse_Charlie_start4000_2160,50,diffts,1.9989102448863791,0.0684611365941136,4.526923149377001,0.13001399325962243
Bobcat_warehouse_Charlie_start4000_2160,50,timegan,0.8511813213132898,0.13328104385694595,0.5888771202779371,0.11348457271434091
Bobcat_warehouse_Charlie_start4000_2160,50,cgan,1.0647575985320739,0.464320526080084,0.7515095685217076,0.4761103108112708
Bobcat_warehouse_Charlie_start4000_2160,50,wgan,0.76203858625333,0.39814977991867684,0.5317391451312522,0.3822344735722072
Bobcat_warehouse_Charlie_start4000_2160,70,diffts-fft,1.5052160973245963,0.04527481861128073,3.654647254218491,0.14935043383689492
Bobcat_warehouse_Charlie_start4000_2160,70,diffts,1.7224570432866348,0.07852543200328936,4.261371615627623,0.16981740962076108
Bobcat_warehouse_Charlie_start4000_2160,70,timegan,0.5691660555325392,0.11895104356585018,0.5999125857044089,0.13862213322461464
Bobcat_warehouse_Charlie_start4000_2160,70,cgan,0.8128747539249985,0.2679073351433581,0.8215035979353014,0.3048866329634794
Bobcat_warehouse_Charlie_start4000_2160,70,wgan,0.6058087812846319,0.38673219543993526,0.702954250521459,0.4271655937573992
Bobcat_warehouse_Charlie_start4000_2160,90,diffts-fft,1.5665819206004907,0.0511333851841702,4.389821593241571,0.22529898704920745
Bobcat_warehouse_Charlie_start4000_2160,90,diffts,1.704322174149584,0.10223455101924236,4.811553835304524,0.26540627459784466
Bobcat_warehouse_Charlie_start4000_2160,90,timegan,0.5447296563884679,0.11275244369908159,1.2956493302162477,0.19722038647918436
Bobcat_warehouse_Charlie_start4000_2160,90,cgan,0.694219450501933,0.3254703393850782,1.4011980321772193,0.4173981093454065
Bobcat_warehouse_Charlie_start4000_2160,90,wgan,0.7027380667637303,0.27038754833272255,1.1146065554828313,0.32961396259317566
Bobcat_warehouse_Charlie_start8000_2160,30,diffts-fft,1.1451998554629177,0.1033479507457362,0.8533437539092427,0.19771908661297452
Bobcat_warehouse_Charlie_start8000_2160,30,diffts,1.409694517734455,0.13981264828171458,1.1073786006305426,0.23564391930002354
Bobcat_warehouse_Charlie_start8000_2160,30,timegan,0.6826286420917802,0.11992690823919923,0.3134986594919539,0.11429737916033683
Bobcat_warehouse_Charlie_start8000_2160,30,cgan,0.7242705135997336,0.21826152545906866,0.3340202782619205,0.21024289907850557
Bobcat_warehouse_Charlie_start8000_2160,30,wgan,0.8404600971000479,0.1619942596426644,0.37679218830196554,0.15773213258378527
Bobcat_warehouse_Charlie_start8000_2160,50,diffts-fft,0.9605088623119359,0.0803129488592431,0.9521201082722972,0.1405511039027756
Bobcat_warehouse_Charlie_start8000_2160,50,diffts,1.302228286484663,0.1197336963021431,1.352684275967264,0.16930602683067175
Bobcat_warehouse_Charlie_start8000_2160,50,timegan,0.5501444562334107,0.15611716965066624,0.41170002744108813,0.12750526201989273
Bobcat_warehouse_Charlie_start8000_2160,50,cgan,0.6467533434153387,0.48798494444549023,0.6038909062787088,0.48923979836099835
Bobcat_warehouse_Charlie_start8000_2160,50,wgan,1.9162552925199552,0.8551990791549308,2.034389547297816,0.8858631888583162
Bobcat_warehouse_Charlie_start8000_2160,70,diffts-fft,0.8816613499850761,0.07340395789467359,4.404908622443316,0.1735553370481306
Bobcat_warehouse_Charlie_start8000_2160,70,diffts,1.1323131781632114,0.13176146133785532,5.040850272566127,0.21021549351136593
Bobcat_warehouse_Charlie_start8000_2160,70,timegan,0.3052343446965762,0.13931436649662385,1.1692009970943453,0.1576839306645287
Bobcat_warehouse_Charlie_start8000_2160,70,cgan,0.5961253501947359,0.47374297017929795,2.0882343672613204,0.4560557101984578
Bobcat_warehouse_Charlie_start8000_2160,70,wgan,0.44064431226304923,0.17900574457067245,1.8417020707966396,0.23132221946944237
Bobcat_warehouse_Charlie_start8000_2160,90,diffts-fft,0.998857804789662,0.06625560080978579,5.498803242979815,0.19912076138926701
Bobcat_warehouse_Charlie_start8000_2160,90,diffts,1.234906429310307,0.15940911373391706,6.178991975512182,0.24059438079265258
Bobcat_warehouse_Charlie_start8000_2160,90,timegan,0.34582948487530274,0.10195065591964024,1.8788598738390818,0.2022367593409426
Bobcat_warehouse_Charlie_start8000_2160,90,cgan,0.4356228261954046,0.3485912727658726,3.1922384506898522,0.3957477868191659
Bobcat_warehouse_Charlie_start8000_2160,90,wgan,2.400025371311144,0.8715261652627514,2.8021573599394736,0.8632377586497263
Cockatoo_assembly_Valencia_start0_2160,30,diffts-fft,0.37203238597548766,0.0479026990646636,0.31966198805142393,0.1804521361250331
Cockatoo_assembly_Valencia_start0_2160,30,diffts,0.42643466180935674,0.059678570596972486,0.3290636228935777,0.19413401541714093
Cockatoo_assembly_Valencia_start0_2160,30,timegan,0.7794820314494991,0.18970139974390537,0.333450920639783,0.169716119628469
Cockatoo_assembly_Valencia_start0_2160,30,cgan,0.5576731744153303,0.4504107099153538,0.44671686482940104,0.44069563696422964
Cockatoo_assembly_Valencia_start0_2160,30,wgan,0.7984568196863076,0.3057692089787265,0.3517878264609582,0.2946865116031151
Cockatoo_assembly_Valencia_start0_2160,50,diffts-fft,0.2107965047161829,0.05715050169046633,0.3398563059166768,0.17611778705608208
Cockatoo_assembly_Valencia_start0_2160,50,diffts,0.21702212343717692,0.06467403819610236,0.34351102383772286,0.1801459645628481
Cockatoo_assembly_Valencia_start0_2160,50,timegan,0.4274588425990621,0.16074730179820884,0.4696266617842656,0.15992576439910702
Cockatoo_assembly_Valencia_start0_2160,50,cgan,0.6558434646887131,0.3811323499607974,0.5806144129801698,0.37483810728551764
Cockatoo_assembly_Valencia_start0_2160,50,wgan,0.6421604517962782,0.30495977955990294,0.5718712659971296,0.33370628627129856
Cockatoo_assembly_Valencia_start0_2160,70,diffts-fft,0.22812470991688147,0.06418930311900195,0.4336346536777374,0.1654931546755783
Cockatoo_assembly_Valencia_start0_2160,70,diffts,0.20608957710677603,0.08779283854314816,0.4065665910433926,0.18106368560976632
Cockatoo_assembly_Valencia_start0_2160,70,timegan,0.36471582217173115,0.3074183352917052,0.5012167285798261,0.31362629558928257
Cockatoo_assembly_Valencia_start0_2160,70,cgan,0.48291368087286596,0.3770912513228354,0.9657525394498337,0.36688829218438523
Cockatoo_assembly_Valencia_start0_2160,70,wgan,0.38305479781893254,0.30379525833363286,0.7687612359344014,0.34991893417476166
Cockatoo_assembly_Valencia_start0_2160,90,diffts-fft,0.23279199325569544,0.06877491194124843,0.36320732541962236,0.23209676392184936
Cockatoo_assembly_Valencia_start0_2160,90,diffts,0.22285970365716912,0.09863615861397892,0.3647523020203964,0.25750517151586655
Cockatoo_assembly_Valencia_start0_2160,90,timegan,0.3632354803708117,0.15387429329613303,0.5661497548301554,0.24921199408321928
Cockatoo_assembly_Valencia_start0_2160,90,cgan,0.46179469230356707,0.32799344707898076,1.0023164308356238,0.4102183711032621
Cockatoo_assembly_Valencia_start0_2160,90,wgan,0.33280724309048193,0.27199221137367313,0.7135553270286669,0.3625944291003643
Cockatoo_assembly_Valencia_start8000_2160,30,diffts-fft,0.14613970746546726,0.05172890543128336,0.11496746398803784,0.1245442311303875
Cockatoo_assembly_Valencia_start8000_2160,30,diffts,0.1622622958720647,0.0648410069017622,0.12147171756791526,0.13744205957315356
Cockatoo_assembly_Valencia_start8000_2160,30,timegan,0.25543361021045957,0.21058373998133909,0.17830641412001585,0.19697067575163393
Cockatoo_assembly_Valencia_start8000_2160,30,cgan,0.25531217263438327,0.26073036903602753,0.2127452115623896,0.2384505496380426
Cockatoo_assembly_Valencia_start8000_2160,30,wgan,0.2796822676918923,0.26914326392610144,0.20808862687426954,0.26617756152327277
Cockatoo_assembly_Valencia_start8000_2160,50,diffts-fft,0.10653868143390306,0.04774301690169196,0.12027501801276826,0.12492264032669573
Cockatoo_assembly_Valencia_start8000_2160,50,diffts,0.10842598892252531,0.06115376947560499,0.12758776299750554,0.12925438233241549
Cockatoo_assembly_Valencia_start8000_2160,50,timegan,0.21631126834234574,0.19944142432288042,0.19964597159956288,0.19928681436962434
Cockatoo_assembly_Valencia_start8000_2160,50,cgan,0.29227252091647615,0.35061515428637846,0.24604774910165594,0.3464762284367608
Cockatoo_assembly_Valencia_start8000_2160,50,wgan,0.23858516241598332,0.354133919296895,0.21519983130124576,0.34663599619506225
Cockatoo_assembly_Valencia_start8000_2160,70,diffts-fft,0.1145093362215505,0.05300076206466118,0.14622955196737195,0.1536024531623115
Cockatoo_assembly_Valencia_start8000_2160,70,diffts,0.11613250504800489,0.08860225882286712,0.16138539100035082,0.17881082288550135
Cockatoo_assembly_Valencia_start8000_2160,70,timegan,0.25385258964792773,0.17645505719767474,0.1918921591665825,0.18495066604107235
Cockatoo_assembly_Valencia_start8000_2160,70,cgan,0.28842480679809285,0.3114913769928452,0.2637350963626107,0.31558556557240885
Cockatoo_assembly_Valencia_start8000_2160,70,wgan,0.23215726624278976,0.3700310747741567,0.2210344813181971,0.395610991761337
Cockatoo_assembly_Valencia_start8000_2160,90,diffts-fft,0.10658647321235575,0.04298411943973462,0.19626104167159705,0.1971614136944222
Cockatoo_assembly_Valencia_start8000_2160,90,diffts,0.1090935026038419,0.08918145363607227,0.20481349057080678,0.23475010917468933
Cockatoo_assembly_Valencia_start8000_2160,90,timegan,0.2437876581140069,0.2420376465727955,0.2772118465474078,0.30381246926027416
