Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Cockatoo_industrial_Nathaniel_start8000_2160,70,ours,0.10925138228636375,0.03755251001190573,0.13449793962248782,0.1184514167049478
Cockatoo_industrial_Nathaniel_start0_2160,30,ours,0.2033390679128856,0.042830917235694425,0.34140320383887046,0.1687993619738132
Rat_public_Alexander_start0_2160,90,ours,0.1676359115172067,0.05053382075953452,2.7210785786578193,0.24960839638367718
Fox_lodging_Angla_start8000_2160,70,ours,0.24939686297097416,0.07641842814581698,0.9939498321810829,0.18853992919163526
Hog_public_Kevin_start8000_2160,50,ours,0.12064457586753692,0.044489710531186326,0.17732412401083855,0.1205219810497664
Cockatoo_assembly_Valencia_start4000_2160,50,ours,0.16321180141124378,0.044031794999453214,0.2784063201494921,0.11065758489002692
Hog_health_Hisako_start0_2160,50,ours,0.14511699150366295,0.06608198603523346,0.4916794543499967,0.19564525446930034
Fox_lodging_Angla_start0_2160,70,ours,0.5855622984075884,0.041726899127367434,0.9342739554157073,0.17113432815884827
Eagle_education_Edith_start4000_2160,30,ours,0.7183365195917782,0.04859884377750357,0.4214838989132416,0.10034242351103906
Panther_other_Lucina_start8000_2160,70,ours,0.2215661448294551,0.05219591444685214,0.7897949898532617,0.14370803758469677
Eagle_education_Edith_start4000_2160,90,ours,0.338043054084537,0.03564082848327153,1.7635937349981055,0.13144184720413593
Panther_other_Lucina_start8000_2160,30,ours,1.7084174348508923,0.054387595830630436,0.2075059334379685,0.1371902145781712
Eagle_education_Edith_start4000_2160,70,ours,0.39641230227443947,0.03636849086682933,0.741586865164085,0.09100130451833362
Fox_lodging_Angla_start0_2160,30,ours,0.6826283965976385,0.05271524687112658,0.4740744315822955,0.21195894305990612
Fox_lodging_Angla_start0_2160,90,ours,0.34731519310242803,0.037694181673285275,1.3210900348361516,0.2250698278437026
Hog_health_Hisako_start8000_2160,50,ours,0.12598685470583554,0.06165842913345924,0.2908500825170128,0.1396254623729392
Panther_other_Lucina_start8000_2160,90,ours,0.22034397262477293,0.05087834061120886,0.8981576069649782,0.1871859640677631
Cockatoo_industrial_Nathaniel_start8000_2160,90,ours,0.11015663193425884,0.03326500294694004,0.2666010923699765,0.15117332258083374
Bobcat_warehouse_Charlie_start8000_2160,90,ours,1.0678732712976517,0.07894237466051349,5.687683267716148,0.20406133118896566
Fox_lodging_Frances_start8000_2160,30,ours,0.6953728567563754,0.06586621550318174,0.19185759647528486,0.10920386414469097
Fox_lodging_Angla_start8000_2160,90,ours,0.2603228207326709,0.05429895463023817,1.1008768142699321,0.17984285355615207
Rat_public_Alexander_start0_2160,70,ours,0.16409639037535137,0.05543567606417236,2.7264230960256666,0.22126305343308164
Eagle_education_Edith_start0_2160,50,ours,0.1887392567348244,0.0717836000728542,0.26610363771989737,0.15687334483139576
Fox_lodging_Angla_start8000_2160,30,ours,0.6997992853188453,0.08076606372226484,0.27014601063480903,0.15754255735789593
Fox_lodging_Frances_start8000_2160,90,ours,0.24024988206601833,0.04776144944679453,1.0887502015728234,0.18181795995920527
Rat_public_Alexander_start4000_2160,50,ours,1.5426028138988994,0.05543028874117212,1.7866365317310504,0.11314663360467438
Bobcat_warehouse_Charlie_start8000_2160,30,ours,1.1575947522810037,0.10229530890575032,0.871105249499639,0.19517311513805694
Cockatoo_industrial_Nathaniel_start8000_2160,30,ours,0.14873963424087022,0.04717346870301733,0.16031572423124768,0.0948117227552776
Cockatoo_industrial_Nathaniel_start0_2160,70,ours,0.18669847708417403,0.07805315316212084,0.6259758633848489,0.1564646481816056
Cockatoo_assembly_Valencia_start8000_2160,70,ours,0.10820935967853933,0.05126614298213699,0.1431736584698689,0.15532649834945675
Hog_public_Kevin_start4000_2160,70,ours,0.1989740442604062,0.041268384478776926,0.6778294846805842,0.1256186171338758
Hog_health_Hisako_start4000_2160,90,ours,0.5556426816258565,0.04875142556478822,1.4216775088636173,0.2068193119791157
Panther_other_Lucina_start4000_2160,50,ours,0.5454274670278055,0.04436567217642872,0.41879781391145166,0.11872783627755171
Panther_other_Lucina_start0_2160,50,ours,1.244792764712898,0.06287361318691011,3.6819994972335217,0.16158586520036577
Hog_health_Hisako_start4000_2160,30,ours,0.5388874097827507,0.05601450770699054,0.6646199611904267,0.12273202094969378
Fox_lodging_Frances_start0_2160,50,ours,0.6232146544048616,0.05151824946448794,0.9125064877290651,0.22734304399006247
Fox_lodging_Frances_start4000_2160,50,ours,0.16033035605086018,0.044138670781191075,0.27302697767401546,0.1401324623567452
Hog_public_Kevin_start0_2160,90,ours,0.1311855128517105,0.043045179218171054,1.4177107330724683,0.2047626025592479
Rat_public_Alexander_start8000_2160,90,ours,0.9191877320770339,0.07606310850168237,1.5154515003562368,0.32419385308168425
Cockatoo_industrial_Nathaniel_start4000_2160,50,ours,0.13199452448493337,0.03786766668268699,0.15168821890390985,0.08266405315622437
Bobcat_warehouse_Charlie_start4000_2160,50,ours,1.8865255807390802,0.043433296414537435,4.233315831790502,0.11390425480133384
Rat_public_Alexander_start8000_2160,30,ours,0.6612533114911285,0.08633413241901676,0.5923423233707968,0.1835334983432001
Hog_public_Kevin_start0_2160,30,ours,0.27594735693266786,0.05416593069837012,0.42273766984563044,0.15546225804606287
Fox_lodging_Angla_start4000_2160,50,ours,0.16281410407985042,0.04337086272642028,0.2380547047948571,0.17390848326836553
