MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.001077243941836059,1.9207348032068694e-06,0.0013859057699594404,0.001077243941836059,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,oridata,2
0.0028908434323966503,1.346468798146816e-05,0.003669426110642938,0.0028908434323966503,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,wgan,2
0.01431333925575018,0.00020826683612540364,0.014431453015043345,0.01431333925575018,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,diffts,2
0.012170180678367615,0.0001487952977186069,0.012198167801707226,0.012170180678367615,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,diffts-fft,5
0.0018609903054311872,5.557226813834859e-06,0.002357377104715081,0.0018609903054311872,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,timegan,2
0.0018671131692826748,5.576704552368028e-06,0.002361504722071931,0.0018671131692826748,0.0,Bobcat_warehouse_Charlie_start4000_2160,20,cgan,2
0.0035273341927677393,1.93074101844104e-05,0.004394019820666539,0.0035273341927677393,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,oridata,2
0.0023954715579748154,9.240285180567298e-06,0.0030397837391115995,0.0023954715579748154,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,wgan,2
0.011760574765503407,0.00014094459766056389,0.011872008998504166,0.011760574765503407,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,diffts,2
0.013613094575703144,0.0001862408680608496,0.013647009491491153,0.013613094575703144,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,diffts-fft,5
0.0015398875111714005,3.927808847947745e-06,0.0019818700381073794,0.0015398875111714005,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,timegan,2
0.002388274297118187,9.750408025865909e-06,0.0031225643349442633,0.002388274297118187,0.0,Bobcat_warehouse_Charlie_start4000_2160,30,cgan,2
0.0037153929006308317,2.0638079149648547e-05,0.004542915269917385,0.0037153929006308317,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,oridata,2
0.0023296477738767862,9.429886631551199e-06,0.0030708120475781645,0.0023296477738767862,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,wgan,2
0.012913964688777924,0.0001720091822789982,0.013115227115036864,0.012913964688777924,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,diffts,2
0.013657246716320515,0.00018938207358587533,0.013761615951111096,0.013657246716320515,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,diffts-fft,5
0.0006704553961753845,7.505078087888251e-07,0.0008663185377150976,0.0006704553961753845,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,timegan,2
0.0016256400849670172,4.693936261901399e-06,0.0021665493905981925,0.0016256400849670172,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,cgan,2
0.00254064635373652,9.967767255147919e-06,0.003157177102277907,0.00254064635373652,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,oridata,2
0.0013457646127790213,3.216402546968311e-06,0.0017934331732652631,0.0013457646127790213,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,wgan,2
0.015166457742452621,0.0002328197006136179,0.0152584304767436,0.015166457742452621,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,diffts,2
0.01341106928884983,0.00018041234579868615,0.013431766294820877,0.01341106928884983,0.0,Bobcat_warehouse_Charlie_start4000_2160,50,diffts-fft,5
