MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.28200605511665344,0.0977611094713211,0.3126677301406736,1151.4415740966797,0.1319190263748169,Cockatoo_industrial_Nathaniel,100,oridata,5
0.11536753177642822,0.02277819626033306,0.15092447203927223,226.50718688964844,0.7977384328842163,Cockatoo_industrial_Nathaniel,100,timegan,15
0.09284811466932297,0.020249919965863228,0.14230221349600725,113.9756441116333,0.8201885223388672,Cockatoo_industrial_Nathaniel,100,cgan,15
0.1971626579761505,0.056834056973457336,0.23839894499233283,569.3361759185791,0.49533551931381226,Cockatoo_industrial_Nathaniel,100,CDDM,15
0.10346584767103195,0.019980600103735924,0.14135275060548316,184.36691761016846,0.8225799798965454,Cockatoo_industrial_Nathaniel,100,ours,10
0.10195125639438629,0.01759292744100094,0.1326383332261113,102.91869640350342,0.8355571031570435,Cockatoo_industrial_Nathaniel,1100,oridata,3
0.12579219043254852,0.026325546205043793,0.16225149060962057,111.32819652557373,0.7539324760437012,Cockatoo_industrial_Nathaniel,1100,timegan,10
0.05970442667603493,0.00991735141724348,0.09958589969088737,23.951907455921173,0.9073015451431274,Cockatoo_industrial_Nathaniel,1100,cgan,10
0.0520501509308815,0.007593747228384018,0.08714210938681723,25.778889656066895,0.9290204644203186,Cockatoo_industrial_Nathaniel,1100,CDDM,10
0.050842832773923874,0.005918689072132111,0.07693301678819121,38.32786977291107,0.9446774125099182,Cockatoo_industrial_Nathaniel,1100,ours,10
0.3319488763809204,0.15020760893821716,0.38756626393201093,1716.6919708251953,-0.8640599250793457,Cockatoo_industrial_Nathaniel,300,oridata,4
0.09260547161102295,0.01992304064333439,0.14114900156690585,120.76736688613892,0.7527572512626648,Cockatoo_industrial_Nathaniel,300,timegan,12
0.09972744435071945,0.022051455453038216,0.1484973247336066,126.95879936218262,0.7263438701629639,Cockatoo_industrial_Nathaniel,300,cgan,12
0.1178063154220581,0.02671901322901249,0.1634595155658198,301.55930519104004,0.6684199571609497,Cockatoo_industrial_Nathaniel,300,CDDM,12
0.09931544214487076,0.018237482756376266,0.13504622451729728,317.89705753326416,0.7736748456954956,Cockatoo_industrial_Nathaniel,300,ours,10
0.09880734235048294,0.01699894852936268,0.13038001583587372,185.827898979187,0.7632367014884949,Cockatoo_industrial_Nathaniel,500,oridata,5
0.08874241262674332,0.01602345146238804,0.12658377250812222,129.0879249572754,0.7768235206604004,Cockatoo_industrial_Nathaniel,500,timegan,15
0.07736353576183319,0.013518237508833408,0.11626795564055217,100.0190019607544,0.8117164373397827,Cockatoo_industrial_Nathaniel,500,cgan,15
0.08327875286340714,0.013759216293692589,0.11729968582094578,143.3316707611084,0.8083600997924805,Cockatoo_industrial_Nathaniel,500,CDDM,15
0.08593667298555374,0.01395027618855238,0.11811128730376441,198.80568981170654,0.8056989908218384,Cockatoo_industrial_Nathaniel,500,ours,10
0.10779790580272675,0.01770944334566593,0.13307683249035474,147.285258769989,0.7710819840431213,Cockatoo_industrial_Nathaniel,700,oridata,4
0.07392402738332748,0.010846389457583427,0.10414600067973531,83.08687806129456,0.8597960472106934,Cockatoo_industrial_Nathaniel,700,timegan,12
0.07053622603416443,0.010618077591061592,0.10304405655379446,76.06076002120972,0.8627472519874573,Cockatoo_industrial_Nathaniel,700,cgan,12
0.07811688631772995,0.01051014568656683,0.10251900158783653,125.40864944458008,0.8641424179077148,Cockatoo_industrial_Nathaniel,700,CDDM,12
0.06748468428850174,0.008908562362194061,0.09438518083997118,96.86795473098755,0.8848450183868408,Cockatoo_industrial_Nathaniel,700,ours,10
0.11649346351623535,0.01835354045033455,0.13547523925180774,185.65919399261475,0.7937263250350952,Cockatoo_industrial_Nathaniel,900,oridata,3
0.07453469187021255,0.009558550082147121,0.09776783766733885,124.48830604553223,0.8925724029541016,Cockatoo_industrial_Nathaniel,900,timegan,10
