MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs,MAPE_original
0.14926666,0.043217164,0.20788738,41.68020188808441,0.3903540755476846,Cockatoo_assembly_Valencia_start0_2160,70,TIMEGAN,2,333.4416151046753
0.08714854,0.020391665,0.14279939,28.56382429599762,0.7123435991523624,Cockatoo_assembly_Valencia_start0_2160,70,CGAN,2,228.51059436798096
0.38676518,0.23384653,0.4835768,183.9780569076538,-1.0892643956246315,Cockatoo_assembly_Valencia_start0_2160,90,Real Data,2,1471.8244552612305
0.047502927,0.006464351,0.08040119,17.980627715587616,0.942245282616514,Cockatoo_assembly_Valencia_start0_2160,90,VAEGAN,2,143.84502172470093
0.3492249,0.19575745,0.44244486,167.7113175392151,-0.748963805138833,Cockatoo_assembly_Valencia_start0_2160,90,DDPM,2,1341.6905403137207
0.14419036,0.034695596,0.18626754,71.11948132514954,0.690017696764628,Cockatoo_assembly_Valencia_start0_2160,90,cddpm,5,568.9558506011963
0.17104612,0.044441342,0.21081115,79.06069755554199,0.6029459129700797,Cockatoo_assembly_Valencia_start0_2160,90,TIMEGAN,2,632.4855804443359
0.051617492,0.009577763,0.09786605,8.536067605018616,0.914428991426346,Cockatoo_assembly_Valencia_start0_2160,90,CGAN,2,68.28854084014893
0.254776,0.08095139,0.28451958,7.723284512758255,-1.4378197664458376,Cockatoo_assembly_Valencia_start8000_2160,30,Real Data,2,61.78627610206604
0.1255558,0.02845646,0.16869043,8.101356774568558,0.1430447625268686,Cockatoo_assembly_Valencia_start8000_2160,30,VAEGAN,2,64.81085419654846
0.13912392,0.028241502,0.16805208,7.184632122516632,0.1495180894412727,Cockatoo_assembly_Valencia_start8000_2160,30,DDPM,2,57.47705698013306
0.10406401,0.019022573,0.13792235,5.55507093667984,0.4271425269058108,Cockatoo_assembly_Valencia_start8000_2160,30,cddpm,5,44.44056749343872
