MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,KL_Similarity,Training_Building
0.11060290038585663,0.01963488943874836,0.14012454973611282,60.863346,0.6605641841888428,Hog_public_Kevin.npy,5,oridata,0.11540545523166656,
0.07122324407100677,0.009633616544306278,0.09815098850396912,24.208778,0.8334600329399109,Hog_public_Kevin.npy,5,ours,0.11540545523166656,
0.11339166760444641,0.023443536832928658,0.15311282386831176,31.431719,0.5947226881980896,Hog_public_Kevin.npy,5,diffts,0.11540545523166656,
0.08902644366025925,0.014307972975075245,0.11961593946909937,37.269535,0.752652645111084,Hog_public_Kevin.npy,5,timegan,0.11540545523166656,
0.09646160155534744,0.016204560175538063,0.127297133414457,45.652687,0.719865620136261,Hog_public_Kevin.npy,5,cgan,0.11540545523166656,
0.11776810139417648,0.01689646765589714,0.1299864133511543,104.743195,-0.20871472358703613,Hog_public_Kevin.npy,5,oridata,0.18570293486118317,
0.036323338747024536,0.002437266753986478,0.049368681914615443,26.20623,0.8256464004516602,Hog_public_Kevin.npy,5,ours,0.18570293486118317,
0.04619579762220383,0.0038440758362412453,0.06200061157957432,26.46947,0.7250081300735474,Hog_public_Kevin.npy,5,diffts,0.18570293486118317,
0.050090838223695755,0.004258717875927687,0.06525885285482488,46.303165,0.6953461170196533,Hog_public_Kevin.npy,5,timegan,0.18570293486118317,
0.06755435466766357,0.006756378337740898,0.0821971917874382,67.62371,0.5166721343994141,Hog_public_Kevin.npy,5,cgan,0.18570293486118317,
0.1035962775349617,0.01313423365354538,0.11460468425655812,86.177704,-0.5018455982208252,Hog_public_Kevin.npy,5,oridata,0.20141556859016418,
0.0313771516084671,0.0017120419070124626,0.04137682814103158,24.818274,0.80423504114151,Hog_public_Kevin.npy,5,ours,0.20141556859016418,
0.04052373766899109,0.002807185286656022,0.05298287729687792,24.341612,0.6790099143981934,Hog_public_Kevin.npy,5,diffts,0.20141556859016418,
0.03901407867670059,0.0025538036134094,0.05053517204293857,33.038967,0.7079830765724182,Hog_public_Kevin.npy,5,timegan,0.20141556859016418,
0.06178252026438713,0.005527894012629986,0.07434980842362666,55.960464,0.3679080605506897,Hog_public_Kevin.npy,5,cgan,0.20141556859016418,
0.11466584354639053,0.0160128865391016,0.1265420346726794,108.89014,-0.592528223991394,Hog_public_Kevin.npy,5,oridata,0.20260494947433472,
0.032094135880470276,0.0017655892297625542,0.04201891514261826,25.952911,0.8244069814682007,Hog_public_Kevin.npy,5,ours,0.20260494947433472,
0.04386652261018753,0.003211966482922435,0.05667421356245215,27.780771,0.6805605888366699,Hog_public_Kevin.npy,5,diffts,0.20260494947433472,
0.04660012573003769,0.0035154700744897127,0.05929139966714998,47.619335,0.6503762602806091,Hog_public_Kevin.npy,5,timegan,0.20260494947433472,
0.06661278754472733,0.006358133163303137,0.07973790292767384,70.66534,0.3676651120185852,Hog_public_Kevin.npy,5,cgan,0.20260494947433472,
0.10343410819768906,0.019112510606646538,0.13824800398792939,37.378674,0.6944340467453003,Hog_public_Kevin.npy,5,oridata,0.23106281459331512,
0.07993008196353912,0.011077809147536755,0.10525117171574269,20.867231,0.8228908181190491,Hog_public_Kevin.npy,5,ours,0.23106281459331512,
0.13511522114276886,0.028892843052744865,0.16997894885174714,30.410116,0.5380686521530151,Hog_public_Kevin.npy,5,diffts,0.23106281459331512,
0.08870235830545425,0.013664452359080315,0.11689504847973807,26.357153,0.7815362215042114,Hog_public_Kevin.npy,5,timegan,0.23106281459331512,
0.09899375587701797,0.017125247046351433,0.13086346719520858,31.135374,0.7262059450149536,Hog_public_Kevin.npy,5,cgan,0.23106281459331512,
0.1077936589717865,0.02079072967171669,0.1441899083560174,22.481283,0.5443249940872192,Hog_public_Kevin.npy,5,oridata,0.2978629767894745,
0.09701766073703766,0.014883016236126423,0.12199596811422263,17.648237,0.6738057136535645,Hog_public_Kevin.npy,5,ours,0.2978629767894745,
0.16502343118190765,0.039820123463869095,0.1995498019639937,29.888239,0.12725365161895752,Hog_public_Kevin.npy,5,diffts,0.2978629767894745,
0.09353549778461456,0.015411024913191795,0.12414114915366216,17.908152,0.6622331738471985,Hog_public_Kevin.npy,5,timegan,0.2978629767894745,
0.10393917560577393,0.018847670406103134,0.13728681803473752,19.964882,0.5869114398956299,Hog_public_Kevin.npy,5,cgan,0.2978629767894745,
0.11527442187070847,0.017361531034111977,0.13176316265979646,110.33703,0.4257751703262329,Hog_public_Kevin.npy,5,oridata,0.13575096428394318,
