MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,KL_Similarity,Training_Building
0.250400573015213,0.06790561974048615,0.260587067485104,75.89176,-11.659707069396973,Fox_lodging_Frances.npy,5,oridata,0.438821017742157,
0.08029274642467499,0.008874098770320415,0.09420243505515351,24.961935,-0.6544064283370972,Fox_lodging_Frances.npy,5,ours,0.438821017742157,
0.09325055778026581,0.011063558049499989,0.10518344950371226,29.078627,-1.062589406967163,Fox_lodging_Frances.npy,5,diffts,0.438821017742157,
0.22670404613018036,0.05614011734724045,0.23693905829820555,68.78241,-9.466254234313965,Fox_lodging_Frances.npy,5,timegan,0.438821017742157,
0.14169520139694214,0.02398480661213398,0.15487028963663102,44.14876,-3.4715099334716797,Fox_lodging_Frances.npy,5,cgan,0.438821017742157,
0.19674785435199738,0.04398452118039131,0.20972487019996297,49.495213,-6.055422782897949,Fox_lodging_Frances.npy,5,oridata,0.3431752324104309,
0.06936772912740707,0.00636319862678647,0.07976965981365641,17.033117,-0.020701289176940918,Fox_lodging_Frances.npy,5,ours,0.3431752324104309,
0.0814082995057106,0.008137986063957214,0.09021078684923003,20.194246,-0.30538952350616455,Fox_lodging_Frances.npy,5,diffts,0.3431752324104309,
0.17503219842910767,0.03518104925751686,0.18756611969520737,44.009262,-4.643285274505615,Fox_lodging_Frances.npy,5,timegan,0.3431752324104309,
0.10337064415216446,0.013895661570131779,0.11787986074869523,26.604393,-1.2289607524871826,Fox_lodging_Frances.npy,5,cgan,0.3431752324104309,
0.09643518179655075,0.014142685569822788,0.11892302371627955,24.072721,-1.3347752094268799,Fox_lodging_Frances.npy,5,oridata,0.14353060722351074,
0.04734581336379051,0.004218522924929857,0.06495015723560535,11.346027,0.3035762310028076,Fox_lodging_Frances.npy,5,ours,0.14353060722351074,
0.05557072162628174,0.0050043389201164246,0.07074135226383804,13.548915,0.17384809255599976,Fox_lodging_Frances.npy,5,diffts,0.14353060722351074,
0.08118010312318802,0.010470712557435036,0.10232649978101975,20.730877,-0.7285797595977783,Fox_lodging_Frances.npy,5,timegan,0.14353060722351074,
0.04204614832997322,0.00464092381298542,0.06812432614701902,12.8793745,0.23384320735931396,Fox_lodging_Frances.npy,5,cgan,0.14353060722351074,
0.07973584532737732,0.009411622770130634,0.09701351849165472,13.892895,-1.3283944129943848,Fox_lodging_Frances.npy,5,oridata,0.10278813540935516,
