MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,KL_Similarity,Training_Building
0.03577466309070587,0.0023750937543809414,0.04873493361420472,9.183517,0.8485847115516663,Eagle_education_Edith.npy,5,timegan,0.16736796498298645,
0.057537876069545746,0.004944276064634323,0.07031554639362708,16.25064,0.6847960352897644,Eagle_education_Edith.npy,5,cgan,0.16736796498298645,
0.08845967799425125,0.011031477712094784,0.10503084171849135,31.01027,-0.13790619373321533,Eagle_education_Edith.npy,5,oridata,0.2783830463886261,
0.03455323353409767,0.0020629437640309334,0.045419640729875144,11.9471655,0.7872056365013123,Eagle_education_Edith.npy,5,ours,0.2783830463886261,
0.03175272420048714,0.0019880884792655706,0.04458798581754474,10.394835,0.7949270009994507,Eagle_education_Edith.npy,5,diffts,0.2783830463886261,
0.041200004518032074,0.0029990084003657103,0.05476320297759902,14.582891,0.6906497478485107,Eagle_education_Edith.npy,5,timegan,0.2783830463886261,
0.07601527124643326,0.00785931758582592,0.08865279231826778,26.96487,0.18930482864379883,Eagle_education_Edith.npy,5,cgan,0.2783830463886261,
0.08428800106048584,0.01012133713811636,0.10060485643405272,20.522055,0.5812399983406067,Eagle_education_Edith.npy,5,oridata,0.09177739173173904,
0.04112652316689491,0.002981829224154353,0.05460612808242636,9.293753,0.8766298294067383,Eagle_education_Edith.npy,5,ours,0.09177739173173904,
0.04127867519855499,0.0029688491486012936,0.05448714663662701,9.440914,0.8771669268608093,Eagle_education_Edith.npy,5,diffts,0.09177739173173904,
0.04779984429478645,0.004302108660340309,0.06559046165670973,10.77661,0.8220046758651733,Eagle_education_Edith.npy,5,timegan,0.09177739173173904,
0.054120615124702454,0.004969000816345215,0.07049113998471875,13.524932,0.7944126725196838,Eagle_education_Edith.npy,5,cgan,0.09177739173173904,
0.08005807548761368,0.009334315545856953,0.09661426160695404,16.395704,0.6352605819702148,Eagle_education_Edith.npy,5,oridata,0.04243414103984833,
0.04143721982836723,0.0031279593240469694,0.05592816217297838,7.821845,0.8777745962142944,Eagle_education_Edith.npy,5,ours,0.04243414103984833,
0.042283520102500916,0.0031854824628680944,0.05644007851578605,8.132882,0.8755269050598145,Eagle_education_Edith.npy,5,diffts,0.04243414103984833,
0.054998479783535004,0.005365576595067978,0.07325009621200493,10.278898,0.790339469909668,Eagle_education_Edith.npy,5,timegan,0.04243414103984833,
0.05240390822291374,0.004824921488761902,0.06946165480869212,10.43375,0.8114656209945679,Eagle_education_Edith.npy,5,cgan,0.04243414103984833,
0.09237241744995117,0.01205605361610651,0.1098000620041105,19.163761,0.519837498664856,Eagle_education_Edith.npy,5,oridata,0.04367183893918991,
0.047678422182798386,0.004284003749489784,0.06545230133073844,8.675204,0.8293788433074951,Eagle_education_Edith.npy,5,ours,0.04367183893918991,
0.04818672686815262,0.004195746965706348,0.06477458580111763,8.979475,0.8328939080238342,Eagle_education_Edith.npy,5,diffts,0.04367183893918991,
0.05987885221838951,0.00640514213591814,0.080032131896621,10.914496,0.7448992133140564,Eagle_education_Edith.npy,5,timegan,0.04367183893918991,
0.060010381042957306,0.00591647531837225,0.07691862790229848,11.965607,0.764361560344696,Eagle_education_Edith.npy,5,cgan,0.04367183893918991,
0.08424924314022064,0.010196693241596222,0.1009786771630339,18.755426,0.572542130947113,Eagle_education_Edith.npy,5,oridata,0.09737507998943329,
0.03555119410157204,0.002922039246186614,0.05405589002307347,7.1860447,0.8775045275688171,Eagle_education_Edith.npy,5,ours,0.09737507998943329,
0.035691436380147934,0.0031138963531702757,0.055802297024139386,7.2973423,0.8694616556167603,Eagle_education_Edith.npy,5,diffts,0.09737507998943329,
0.039887577295303345,0.003450326854363084,0.05873948292556791,8.155692,0.8553580641746521,Eagle_education_Edith.npy,5,timegan,0.09737507998943329,
0.05187033489346504,0.004945884924381971,0.07032698574787612,12.068592,0.7926624417304993,Eagle_education_Edith.npy,5,cgan,0.09737507998943329,
0.08756212145090103,0.01074471976608038,0.10365674008997379,19.05786,0.5404493808746338,Eagle_education_Edith.npy,5,oridata,0.06336095929145813,
0.04192527383565903,0.003444456262513995,0.05868949022196389,7.9060035,0.8526809215545654,Eagle_education_Edith.npy,5,ours,0.06336095929145813,
0.04229867830872536,0.003487315960228443,0.059053500829573544,8.092927,0.8508478403091431,Eagle_education_Edith.npy,5,diffts,0.06336095929145813,
0.0499865785241127,0.004787047393620014,0.0691884917715368,9.668226,0.7952584624290466,Eagle_education_Edith.npy,5,timegan,0.06336095929145813,
0.055360306054353714,0.005054445005953312,0.07109462009149013,11.976768,0.7838218808174133,Eagle_education_Edith.npy,5,cgan,0.06336095929145813,
