MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,KL_Similarity,Training_Building
0.17255285382270813,0.051601190119981766,0.2271589534224477,267.31677,0.07616955041885376,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.32103535532951355,
0.2060062438249588,0.06456241756677628,0.25409135673370764,526.143,-0.17946696281433105,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.28369373083114624,
0.08683297783136368,0.013325097970664501,0.11543438816342598,168.62817,0.7565687298774719,Cockatoo_industrial_Nathaniel.npy,5,ours,0.28369373083114624,
0.16574378311634064,0.04593861103057861,0.2143329443426246,409.58606,0.16076445579528809,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.28369373083114624,
0.1249668225646019,0.022571055218577385,0.15023666402904914,236.74248,0.5876576900482178,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.28369373083114624,
0.16691750288009644,0.04655357450246811,0.21576277367161395,298.99234,0.14952993392944336,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.28369373083114624,
0.35427114367485046,0.13402916491031647,0.36609993841889193,106.289314,-2.177446126937866,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.448456346988678,
0.04877690598368645,0.006134937051683664,0.07832583897848566,25.149452,0.8545582890510559,Cockatoo_industrial_Nathaniel.npy,5,ours,0.448456346988678,
0.06412839889526367,0.007191130425781012,0.08480053316920248,39.04749,0.8295189738273621,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.448456346988678,
0.0710638165473938,0.009588424116373062,0.09792049895896703,56.784786,0.7726860046386719,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.448456346988678,
0.057755134999752045,0.009116091765463352,0.09547822665646526,52.905495,0.7838836908340454,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.448456346988678,
0.17596343159675598,0.052791375666856766,0.2297637387989166,165.21904,0.602583110332489,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.11355925351381302,
0.0784812942147255,0.014280660077929497,0.1195017157949186,50.644844,0.892494261264801,Cockatoo_industrial_Nathaniel.npy,5,ours,0.11355925351381302,
0.07574958354234695,0.012624723836779594,0.11235979635429923,80.26955,0.9049602746963501,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.11355925351381302,
0.09950640052556992,0.021279767155647278,0.14587586214191597,131.59949,0.8398045301437378,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.11355925351381302,
0.1045057401061058,0.024626292288303375,0.15692766578364498,139.84811,0.8146116733551025,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.11355925351381302,
0.2235500067472458,0.07997040450572968,0.2827903896983235,1032.1897,0.34636640548706055,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.1992468684911728,
0.11268465220928192,0.025174589827656746,0.15866502395820178,285.85394,0.7942368984222412,Cockatoo_industrial_Nathaniel.npy,5,ours,0.1992468684911728,
0.1613166630268097,0.04660006985068321,0.2158704932376892,719.3726,0.6191169619560242,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.1992468684911728,
0.14597585797309875,0.037572551518678665,0.1938364040078093,477.83203,0.6929028630256653,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.1992468684911728,
0.1872018724679947,0.0652281865477562,0.25539809425239685,627.2292,0.46686112880706787,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.1992468684911728,
0.2525721490383148,0.0891517773270607,0.29858294882169795,1884.1339,-0.37065279483795166,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.33392298221588135,
0.1290128529071808,0.028790205717086792,0.1696767683481943,663.59467,0.5573685765266418,Cockatoo_industrial_Nathaniel.npy,5,ours,0.33392298221588135,
0.21832047402858734,0.0699830949306488,0.2645431815992406,1618.116,-0.07594633102416992,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.33392298221588135,
0.16259519755840302,0.04303479567170143,0.20744829638177661,782.85974,0.33836692571640015,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.33392298221588135,
0.1997479349374771,0.06474476307630539,0.2544499225315374,844.495,0.00458979606628418,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.33392298221588135,
0.11384546756744385,0.020020730793476105,0.14149463167723397,113.39832,0.7958590388298035,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.05983886122703552,
0.04891100898385048,0.00504840724170208,0.07105214452570788,23.61269,0.948523998260498,Cockatoo_industrial_Nathaniel.npy,5,ours,0.05983886122703552,
0.045928411185741425,0.004486807156354189,0.06698363349620703,44.480244,0.9542503356933594,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.05983886122703552,
0.07852840423583984,0.010938717052340508,0.10458832177800975,90.62051,0.8884636163711548,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.05983886122703552,
0.0810835137963295,0.011378606781363487,0.106670552550193,77.40096,0.8839782476425171,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.05983886122703552,
0.15256808698177338,0.03559240698814392,0.18865950012693217,410.58136,0.5188511610031128,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.20209771394729614,
0.060084737837314606,0.007675522938370705,0.08761006185576349,82.79035,0.8962399959564209,Cockatoo_industrial_Nathaniel.npy,5,ours,0.20209771394729614,
0.08569605648517609,0.014042067341506481,0.11849922928655056,195.26631,0.8101751208305359,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.20209771394729614,
0.10538630932569504,0.016375022009015083,0.1279649249170064,237.22832,0.7786375284194946,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.20209771394729614,
0.10844435542821884,0.021091166883707047,0.1452279824403928,201.01395,0.7148832678794861,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.20209771394729614,
0.2211814671754837,0.067207470536232,0.2592440366454588,754.58527,-0.6281644105911255,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.33200180530548096,
0.09752991795539856,0.01624244451522827,0.12744584934484243,272.64648,0.6065114736557007,Cockatoo_industrial_Nathaniel.npy,5,ours,0.33200180530548096,
0.17399479448795319,0.04608868807554245,0.21468276147735396,618.12524,-0.11654198169708252,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.33200180530548096,
0.14132073521614075,0.029113292694091797,0.17062617822037682,341.11914,0.29470300674438477,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.33200180530548096,
0.16178347170352936,0.04162084311246872,0.20401187002836066,331.8844,-0.008304238319396973,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.33200180530548096,
0.21634021401405334,0.06904886662960052,0.2627715103081012,651.5601,-0.43829286098480225,Cockatoo_industrial_Nathaniel.npy,5,oridata,0.3281135559082031,
0.08537577092647552,0.011981249786913395,0.1094588954215846,208.98053,0.7504296898841858,Cockatoo_industrial_Nathaniel.npy,5,ours,0.3281135559082031,
0.16198979318141937,0.041108388453722,0.20275203686701151,431.46542,0.14370930194854736,Cockatoo_industrial_Nathaniel.npy,5,diffts,0.3281135559082031,
0.12666462361812592,0.02397690899670124,0.15484479002117327,289.4072,0.5005592107772827,Cockatoo_industrial_Nathaniel.npy,5,timegan,0.3281135559082031,
0.15738950669765472,0.04196792095899582,0.20486073552292985,295.13,0.12580513954162598,Cockatoo_industrial_Nathaniel.npy,5,cgan,0.3281135559082031,
