Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Cockatoo_industrial_Nathaniel_start8000_4320,30,diffts,0.2635477946742471,0.05225570471139099,0.25922192803822325,0.1316850795026617
Cockatoo_industrial_Nathaniel_start8000_4320,30,timegan,0.456992708874559,0.15945021083339667,0.223415452494454,0.14333691642221255
Cockatoo_industrial_Nathaniel_start8000_4320,30,cgan,0.5403839839819361,0.23696604997025777,0.2748321632098384,0.23112756975764479
Cockatoo_industrial_Nathaniel_start8000_4320,30,wgan,0.5313954087896374,0.16525989737286445,0.23234511949997466,0.1475272082934216
Cockatoo_industrial_Nathaniel_start8000_4320,50,diffts-fft,0.11180268026753981,0.03611269901009945,0.28527685087882826,0.11551420118008643
Cockatoo_industrial_Nathaniel_start8000_4320,50,diffts,0.13324405845015883,0.06525003703696264,0.31513268705151565,0.14231995975056264
Cockatoo_industrial_Nathaniel_start8000_4320,50,timegan,0.1997304710724293,0.10320606044174342,0.31345985448839714,0.10390821542488493
Cockatoo_industrial_Nathaniel_start8000_4320,50,cgan,0.27754809262435476,0.24765518499183942,0.3400010035283176,0.2447531572211018
Cockatoo_industrial_Nathaniel_start8000_4320,50,wgan,0.24813744757381473,0.16712240249835467,0.2866312651122616,0.15461401517917006
Cockatoo_industrial_Nathaniel_start8000_4320,70,diffts-fft,0.12813719005519725,0.03306702738107099,0.3201960251501271,0.12342851333688122
Cockatoo_industrial_Nathaniel_start8000_4320,70,diffts,0.15444057984299303,0.07635774988756575,0.38353516155555,0.15681246856622144
Cockatoo_industrial_Nathaniel_start8000_4320,70,timegan,0.2441081608694622,0.13796973800687018,0.390380179871964,0.15115129191298907
Cockatoo_industrial_Nathaniel_start8000_4320,70,cgan,0.21652781807590177,0.257779226782586,0.31246566807663534,0.25926421660451493
Cockatoo_industrial_Nathaniel_start8000_4320,70,wgan,0.1788116292910766,0.2667833877527666,0.30903470078256073,0.28640579045127446
Cockatoo_industrial_Nathaniel_start8000_4320,90,diffts-fft,0.13601619284987762,0.03632243175284345,0.48226102323115966,0.15220703770782862
Cockatoo_industrial_Nathaniel_start8000_4320,90,diffts,0.1592096206548117,0.08092747543129791,0.5251002934004543,0.17795656539852064
