MAE,MSE,RMSE,MAPE,R2,Building,Sparsity,Method,Epochs
0.03835645318031311,0.0028223134577274323,0.05312545018846836,7.0927114,0.8148060441017151,Fox_lodging_Frances_start4000_2160,40,ours,8
0.0474991574883461,0.0046145617961883545,0.06793056599343446,8.926407,0.8771151900291443,Eagle_education_Edith_start8000_2160,30,ours,8
0.0867171362042427,0.013845671899616718,0.11766763318609208,33.334713,0.5962387323379517,Cockatoo_assembly_Valencia_start8000_2160,50,ours,8
0.010889620520174503,0.00011926115257665515,0.010920675463388478,0.0108896205,0.0,Rat_public_Alexander_start8000_2160,80,ours,8
0.053146153688430786,0.006665559019893408,0.08164287488748426,16.07289,0.8974810242652893,Hog_public_Kevin_start0_2160,80,ours,8
0.025981450453400612,0.003849622095003724,0.062045322909980286,11.0663185,0.9029137492179871,Cockatoo_assembly_Valencia_start0_2160,30,ours,8
0.04386287182569504,0.0032170892227441072,0.05671939018311205,12.075651,0.9421963691711426,Panther_other_Lucina_start4000_2160,70,ours,8
0.009912188164889812,9.848421905189753e-05,0.009923921556113668,0.009912188,0.0,Panther_other_Lucina_start0_2160,70,ours,8
0.03682759404182434,0.005660946946591139,0.07523926466009047,75.10617,0.9494231939315796,Cockatoo_assembly_Valencia_start0_2160,90,ours,8
0.052031178027391434,0.006998687516897917,0.0836581586989453,16.924604,0.8984786868095398,Hog_public_Kevin_start0_2160,20,ours,8
0.011455284431576729,0.00013171305181458592,0.011476630682155192,0.011455284,0.0,Rat_public_Alexander_start8000_2160,20,ours,8
0.01314289029687643,0.00017301055777352303,0.013153347778171268,0.01314289,0.0,Bobcat_warehouse_Charlie_start4000_2160,40,ours,8
0.07787823677062988,0.012539391405880451,0.11197942402906193,115.68968,0.8027823567390442,Cockatoo_industrial_Nathaniel_start4000_2160,40,ours,8
0.05179079249501228,0.005781263578683138,0.07603462092154559,11.775884,0.39021188020706177,Fox_lodging_Frances_start0_2160,70,ours,8
0.040934398770332336,0.0027551017701625824,0.052489063338590665,7.58716,0.9271782636642456,Eagle_education_Edith_start8000_2160,90,ours,8
0.03485871106386185,0.002368803834542632,0.048670358890629026,6.0631194,0.8306416273117065,Fox_lodging_Frances_start4000_2160,70,ours,8
0.028677858412265778,0.0016702384455129504,0.04086855081248845,5.053835,0.9416124224662781,Hog_health_Hisako_start4000_2160,80,ours,8
0.035863183438777924,0.002527553355321288,0.050274778520857634,10.408904,0.9495630860328674,Panther_other_Lucina_start4000_2160,40,ours,8
0.011945913545787334,0.00014307467790786177,0.011961382775743854,0.011945914,0.0,Panther_other_Lucina_start0_2160,40,ours,8
0.0332796648144722,0.0026732932310551405,0.05170389957300262,8.387879,0.9200634360313416,Hog_health_Hisako_start4000_2160,20,ours,8
0.011283019557595253,0.00012783987040165812,0.011306629489005912,0.01128302,0.0,Bobcat_warehouse_Charlie_start4000_2160,70,ours,8
0.06541290879249573,0.00940567348152399,0.09698285148171294,69.30733,0.8605892658233643,Cockatoo_industrial_Nathaniel_start4000_2160,70,ours,8
0.0655747652053833,0.006360897794365883,0.07975523678333532,13.466861,0.1865689754486084,Fox_lodging_Frances_start0_2160,40,ours,8
0.010783262550830841,0.00011717069719452411,0.010824541431142665,0.010783263,0.0,Bobcat_warehouse_Charlie_start8000_2160,80,ours,8
0.0604332834482193,0.008455688133835793,0.09195481571856795,39.25309,0.9014829993247986,Hog_public_Kevin_start8000_2160,30,ours,8
0.05024976283311844,0.005639862734824419,0.07509901953304329,9.291708,0.8422349691390991,Eagle_education_Edith_start4000_2160,50,ours,8
0.03403845056891441,0.002240166300907731,0.047330395106186585,6.6299863,0.9202495217323303,Fox_lodging_Angla_start8000_2160,80,ours,8
0.04520736634731293,0.003953104373067617,0.06287371766539353,7.6563926,0.8491631746292114,Fox_lodging_Angla_start8000_2160,20,ours,8
0.0715857669711113,0.010819721035659313,0.10401788805613828,81.32837,0.8952003717422485,Hog_public_Kevin_start8000_2160,90,ours,8
0.011668757535517216,0.0001367942022625357,0.011695905363097621,0.011668758,0.0,Bobcat_warehouse_Charlie_start8000_2160,20,ours,8
0.008783807046711445,7.831211405573413e-05,0.00884941320403416,0.008783807,0.0,Rat_public_Alexander_start4000_2160,40,ours,8
0.03411547839641571,0.0025277624372392893,0.050276857869593336,10.738175,0.9583093523979187,Hog_health_Hisako_start8000_2160,70,ours,8
0.039417676627635956,0.0028837802819907665,0.053700840607859825,7.805701,0.900734543800354,Fox_lodging_Angla_start0_2160,20,ours,8
0.04181618615984917,0.006702623330056667,0.08186955068923163,94.04042,0.8228198289871216,Cockatoo_industrial_Nathaniel_start0_2160,50,ours,8
0.008482247591018677,7.589698361698538e-05,0.008711887488769892,0.008482248,0.0,Rat_public_Alexander_start4000_2160,70,ours,8
0.04947753623127937,0.0043848915956914425,0.06621851399489,8.841626,0.8563131093978882,Fox_lodging_Angla_start0_2160,80,ours,8
0.032971691340208054,0.0023177876137197018,0.04814340675232385,11.81354,0.9625325798988342,Hog_health_Hisako_start8000_2160,40,ours,8
0.010277941823005676,0.00011186642950633541,0.010576692748980439,0.010277942,0.0,Rat_public_Alexander_start4000_2160,90,ours,8
0.05986625328660011,0.008624528534710407,0.09286833978655162,34.08457,0.9034683704376221,Hog_public_Kevin_start8000_2160,40,ours,8
0.05041047930717468,0.005858236458152533,0.0765391171764643,9.1643915,0.8362832069396973,Eagle_education_Edith_start4000_2160,20,ours,8
0.04245569556951523,0.003368291538208723,0.05803698422737628,7.240981,0.871588408946991,Fox_lodging_Angla_start8000_2160,50,ours,8
0.05961686372756958,0.007853768765926361,0.08862149155778389,11.306778,0.831508994102478,Eagle_education_Edith_start4000_2160,80,ours,8
0.010912418365478516,0.00012066027557011694,0.01098454712630962,0.010912418,0.0,Bobcat_warehouse_Charlie_start8000_2160,50,ours,8
0.006236223969608545,6.084913547965698e-05,0.00780058558568887,0.006236224,0.0,Rat_public_Alexander_start4000_2160,30,ours,8
0.043217357248067856,0.0032998996321111917,0.057444752868396884,8.373803,0.8864929676055908,Fox_lodging_Angla_start0_2160,50,ours,8
0.057112615555524826,0.008181920275092125,0.0904539677133741,40.32464,0.9147726893424988,Hog_public_Kevin_start8000_2160,70,ours,8
0.05410303175449371,0.011575192213058472,0.10758806724288002,136.04155,0.8925753235816956,Cockatoo_industrial_Nathaniel_start0_2160,80,ours,8
