Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Cockatoo_industrial_Nathaniel,100,ours,0.843907420489998,0.12315918963408982,0.17721362352029216,0.07206858497029095
Cockatoo_industrial_Nathaniel,100,cgan,1.4566130783734326,0.231576397508378,0.27935614182023033,0.2727149320315777
Cockatoo_industrial_Nathaniel,100,timegan,0.7856002284851731,0.149913857781343,0.24155633041823457,0.22049416200655167
Cockatoo_industrial_Nathaniel,100,CDDM,0.38458306448302443,0.06387741701101336,0.29854527561553124,0.15297438910682015
Cockatoo_industrial_Nathaniel,100,oridata,0.0,4.562530187486071e-09,0.23057364360801594,0.20548005857119575
Cockatoo_industrial_Nathaniel,300,ours,0.46217049782499076,0.19476308017071864,0.45703227710934735,0.30143069617204676
Cockatoo_industrial_Nathaniel,300,cgan,0.4368676890761,0.4199995323686045,0.3418630376891073,0.4249741384800073
Cockatoo_industrial_Nathaniel,300,timegan,0.4358990689985545,0.21637815237717772,0.26624381284146287,0.19495624087677424
Cockatoo_industrial_Nathaniel,300,CDDM,0.5147828212623027,0.16848078113618073,0.4958123612186813,0.2817224174012209
Cockatoo_industrial_Nathaniel,300,oridata,0.0,0.0,0.32154520303428186,0.14991094166000768
Cockatoo_industrial_Nathaniel,500,ours,0.25796085844953115,0.14328121293668356,0.2408088125321264,0.1595706337185763
Cockatoo_industrial_Nathaniel,500,cgan,0.3751457441100177,0.26239295838732746,0.32321504556639097,0.2776174170769226
Cockatoo_industrial_Nathaniel,500,timegan,0.35117125241923414,0.17442217857575368,0.2563870914396111,0.1874227790764339
Cockatoo_industrial_Nathaniel,500,CDDM,0.35160983602322105,0.15264738981649534,0.3571458733351262,0.23082872162344384
Cockatoo_industrial_Nathaniel,500,oridata,0.0,0.0,0.15188320929237603,0.14997976783450026
Eagle_education_Edith,100,ours,1.2305038087633877,0.1974774760496805,0.30930784924149674,0.09783206453887947
Eagle_education_Edith,100,cgan,1.1765287296561178,0.22829601373356004,0.2933514011388216,0.21541273275518666
Eagle_education_Edith,100,timegan,1.3511495029513174,0.2118550382376498,0.26569213382012036,0.20237787918778768
Eagle_education_Edith,100,CDDM,0.7283443996851566,0.1438613494202435,0.42820773992299593,0.23374926705430663
Eagle_education_Edith,100,oridata,0.0,0.0,0.25785235472354223,0.10648674067996373
Eagle_education_Edith,300,ours,0.336281242250104,0.18358429111314026,0.559000732851168,0.1619548712414455
Eagle_education_Edith,300,cgan,0.5883928590353519,0.28154922715119407,0.8482733450479143,0.2848677531288374
Eagle_education_Edith,300,timegan,0.6885714650355211,0.14436376684901925,0.7350224915849244,0.15233113016076077
Eagle_education_Edith,300,CDDM,0.2178425638078692,0.11565734117533302,0.5560370735858197,0.19367067445456693
Eagle_education_Edith,300,oridata,0.0,0.0,0.21096710834956872,0.15285498602381728
Eagle_education_Edith,500,ours,0.2579099096404893,0.1652718901719413,0.7829542384288772,0.1895555125495275
Eagle_education_Edith,500,cgan,0.49249204393074925,0.31096572161406943,1.0318667969802497,0.3179621743546064
Eagle_education_Edith,500,timegan,0.4414442575341669,0.15731492481513437,0.9063014888732349,0.1686185428395121
Eagle_education_Edith,500,CDDM,0.19747495060521114,0.12763832140581,0.6785216638239818,0.19259063379461833
Eagle_education_Edith,500,oridata,0.0,0.0,0.19924547921753363,0.15573270347393084
Fox_lodging_Frances,100,ours,0.2752875933912446,0.2871124744706919,0.17973459239190148,0.13342555997719374
Fox_lodging_Frances,100,cgan,0.42724559970145026,0.29823692655539846,0.361478173945593,0.24562914863791924
Fox_lodging_Frances,100,timegan,0.5143998795383833,0.24000613876138543,0.3238284314818537,0.18042409246075763
Fox_lodging_Frances,100,CDDM,0.307298597386156,0.09963410350887533,0.3436632077488849,0.30843395725919664
Fox_lodging_Frances,100,oridata,0.0,0.0,0.09869954621730162,0.22306005653732444
Fox_lodging_Frances,300,ours,0.2190395642636402,0.2582584327745047,0.24022224297295525,0.20498265359471532
Fox_lodging_Frances,300,cgan,0.39266741219496193,0.4033055293205644,0.32438101035079925,0.3701669867472038
Fox_lodging_Frances,300,timegan,0.5454180204470181,0.1985628183029618,0.5321600867272176,0.1671325859336366
Fox_lodging_Frances,300,CDDM,0.19494372855994574,0.10886868466516278,0.33727337594110696,0.23789587791651862
Fox_lodging_Frances,300,oridata,0.0,0.0,0.10788503369031936,0.19690157852345697
Fox_lodging_Frances,500,ours,0.1926327571648971,0.19413217314361633,0.36266958139617367,0.19337389738176738
Fox_lodging_Frances,500,cgan,0.7423465913052405,0.464166226153372,0.6107988088302516,0.4508595761967667
Fox_lodging_Frances,500,timegan,0.3676337527040223,0.2215160683501292,0.39133928381016014,0.18563000819668588
Fox_lodging_Frances,500,CDDM,0.166869781557877,0.17173946656093794,0.47910597040424735,0.27848265069604144
Fox_lodging_Frances,500,oridata,0.0,0.0,0.1354273505055049,0.21769161750484736
