Building,Sparsity,Method,KL_oridata,MMD_oridata,KL_testdata,MMD_testdata
Fox_lodging_Frances,300,ours,0.2752875933912446,0.2871124744706919,0.17973459239190148,0.13342555997719374
Fox_lodging_Frances,300,cgan,0.42724559970145026,0.29823692655539846,0.361478173945593,0.24562914863791924
Fox_lodging_Frances,300,timegan,0.5143998795383833,0.24000613876138543,0.3238284314818537,0.18042409246075763
Fox_lodging_Frances,300,CDDM,0.307298597386156,0.09963410350887533,0.3436632077488849,0.30843395725919664
Fox_lodging_Frances,300,oridata,0.0,0.0,0.09869954621730162,0.22306005653732444
Fox_lodging_Frances,100,ours,0.2190395642636402,0.2582584327745047,0.24022224297295525,0.20498265359471532
Fox_lodging_Frances,100,cgan,0.39266741219496193,0.4033055293205644,0.32438101035079925,0.3701669867472038
Fox_lodging_Frances,100,timegan,0.5454180204470181,0.1985628183029618,0.5321600867272176,0.1671325859336366
Fox_lodging_Frances,100,CDDM,0.19494372855994574,0.10886868466516278,0.33727337594110696,0.23789587791651862
Fox_lodging_Frances,100,oridata,0.0,0.0,0.10788503369031936,0.19690157852345697
Fox_lodging_Frances,500,ours,0.1926327571648971,0.19413217314361633,0.36266958139617367,0.19337389738176738
Fox_lodging_Frances,500,cgan,0.7423465913052405,0.464166226153372,0.6107988088302516,0.4508595761967667
Fox_lodging_Frances,500,timegan,0.3676337527040223,0.2215160683501292,0.39133928381016014,0.18563000819668588
Fox_lodging_Frances,500,CDDM,0.166869781557877,0.17173946656093794,0.47910597040424735,0.27848265069604144
Fox_lodging_Frances,500,oridata,0.0,0.0,0.1354273505055049,0.21769161750484736
